timestamp,hr,fixed
09:24:36.837263,85.0,0
09:24:37.435958,85.0,0
09:24:37.845914,86.0,0
09:24:38.446172,86.0,0
09:24:39.039108,86.0,0
09:24:39.457766,86.0,0
09:24:40.050128,87.0,0
09:24:40.646581,87.0,0
09:24:41.063524,87.0,0
09:24:41.656316,87.0,0
09:24:42.249938,86.0,0
09:24:42.847907,84.0,0
09:24:43.265057,82.0,0
09:24:43.858609,81.0,0
09:24:44.451854,81.0,0
09:24:44.872801,80.0,0
09:24:45.463856,79.0,0
09:24:46.062891,79.0,0
09:24:46.470730,80.0,0
09:24:47.072516,79.0,0
09:24:47.866120,78.0,0
09:24:48.290531,77.0,0
09:24:48.673428,77.0,0
09:24:49.268446,76.0,0
09:24:49.680028,76.0,0
09:24:50.279995,77.0,0
09:24:50.873736,77.0,0
09:24:51.471205,77.0,0
09:24:51.885200,77.0,0
09:24:52.482255,78.0,0
09:24:53.074995,78.0,0
09:24:53.490765,79.0,0
09:24:54.083417,79.0,0
09:24:54.681197,79.0,0
09:24:55.093853,79.0,0
09:24:55.690705,80.0,0
09:24:56.283336,80.0,0
09:24:56.883069,80.0,0
09:24:57.300782,80.0,0
09:24:57.893628,80.0,0
09:24:58.486612,81.0,0
09:24:58.902408,81.0,0
09:24:59.499241,81.0,0
09:25:00.092841,82.0,0
09:25:00.508375,82.0,0
09:25:01.307553,82.0,0
09:25:01.718772,83.0,0
09:25:02.295551,83.0,0
09:25:02.703625,84.0,0
09:25:03.339808,84.0,0
09:25:03.713702,85.0,0
09:25:04.341851,85.0,0
09:25:04.907549,86.0,0
09:25:05.501835,86.0,0
09:25:05.914632,87.0,0
09:25:06.512311,87.0,0
09:25:07.105754,88.0,0
09:25:07.522672,88.0,0
09:25:08.115210,89.0,0
09:25:08.715168,89.0,0
09:25:09.129513,90.0,0
09:25:09.724282,90.0,0
09:25:10.323762,90.0,0
09:25:10.918495,90.0,0
09:25:11.331124,90.0,0
09:25:11.930963,91.0,0
09:25:12.519598,91.0,0
09:25:12.933968,91.0,0
09:25:13.529299,91.0,0
09:25:14.126988,92.0,0
09:25:14.539415,92.0,0
09:25:15.139647,92.0,0
09:25:15.755236,93.0,0
09:25:16.171350,93.0,0
09:25:16.737022,93.0,0
09:25:17.337596,93.0,0
09:25:17.748384,93.0,0
09:25:18.350905,93.0,0
09:25:18.937959,93.0,0
09:25:19.534572,93.0,0
09:25:20.015455,93.0,0
09:25:20.546592,93.0,0
09:25:21.138337,93.0,0
09:25:21.555777,93.0,0
09:25:22.148102,93.0,0
09:25:22.748365,92.0,0
09:25:23.165641,93.0,0
09:25:23.759119,93.0,0
09:25:24.351531,93.0,0
09:25:24.947559,93.0,0
09:25:25.366425,93.0,0
09:25:25.958398,93.0,0
09:25:26.551265,92.0,0
09:25:26.968732,92.0,0
09:25:27.569495,91.0,0
09:25:28.160844,91.0,0
09:25:28.574716,91.0,0
09:25:29.173953,91.0,0
09:25:29.766451,91.0,0
09:25:30.202644,91.0,0
09:25:30.982027,91.0,0
09:25:31.368894,91.0,0
09:25:31.779871,90.0,0
09:25:32.376215,90.0,0
09:25:32.970490,90.0,0
09:25:33.570653,89.0,0
09:25:33.980742,89.0,0
09:25:34.582346,89.0,0
09:25:35.171462,88.0,0
09:25:35.589059,88.0,0
09:25:36.182456,88.0,0
09:25:36.777844,88.0,0
09:25:37.192448,89.0,0
09:25:37.789969,89.0,0
09:25:38.380841,89.0,0
09:25:38.980438,90.0,0
09:25:39.398681,90.0,0
09:25:39.991575,90.0,0
09:25:40.583461,91.0,0
09:25:41.009987,91.0,0
09:25:41.596821,91.0,0
09:25:42.192390,91.0,0
09:25:42.604770,91.0,0
09:25:43.204056,91.0,0
09:25:43.796200,91.0,0
09:25:44.418692,90.0,0
09:25:44.829378,90.0,0
09:25:45.607661,90.0,0
09:25:45.811400,90.0,0
09:25:46.413848,90.0,0
09:25:47.005884,90.0,0
09:25:47.600328,90.0,0
09:25:48.014949,90.0,0
09:25:48.612245,90.0,0
09:25:49.206722,91.0,0
09:25:49.624290,91.0,0
09:25:50.215257,91.0,0
09:25:50.814850,91.0,0
09:25:51.228138,92.0,0
09:25:51.824562,92.0,0
09:25:52.416287,92.0,0
09:25:53.016391,92.0,0
09:25:53.435746,92.0,0
09:25:54.024634,92.0,0
09:25:54.618672,92.0,0
09:25:55.035493,92.0,0
09:25:55.628964,92.0,0
09:25:56.228406,92.0,0
09:25:56.639515,92.0,0
09:25:57.236102,92.0,0
09:25:57.831853,92.0,0
09:25:58.460007,93.0,0
09:25:58.865145,93.0,0
09:25:59.638035,93.0,0
09:26:00.055817,92.0,0
09:26:00.451136,92.0,0
09:26:01.038552,92.0,0
09:26:01.634228,92.0,0
09:26:02.050199,91.0,0
09:26:02.645051,91.0,0
09:26:03.237630,92.0,0
09:26:03.652909,92.0,0
09:26:04.247706,92.0,0
09:26:04.849035,92.0,0
09:26:05.258491,92.0,0
09:26:05.855606,92.0,0
09:26:06.450418,92.0,0
09:26:07.046453,92.0,0
09:26:07.460054,91.0,0
09:26:08.056501,91.0,0
