1635930317.000000, IBI
26.640625,1.109375
27.937500,1.296875
29.156250,1.218750
30.312500,1.156250
31.609375,1.296875
32.812500,1.203125
33.984375,1.171875
35.265625,1.281250
36.421875,1.156250
37.593750,1.171875
38.875000,1.281250
40.031250,1.156250
41.078125,1.046875
42.203125,1.125000
43.218750,1.015625
44.218750,1.000000
45.484375,1.265625
46.593750,1.109375
47.593750,1.000000
48.828125,1.234375
49.953125,1.125000
51.031250,1.078125
52.203125,1.171875
53.328125,1.125000
54.296875,0.968750
55.296875,1.000000
56.421875,1.125000
57.390625,0.968750
58.406250,1.015625
64.250000,1.062500
65.203125,0.953125
66.187500,0.984375
67.203125,1.015625
68.109375,0.906250
69.046875,0.937500
70.093750,1.046875
71.046875,0.953125
72.140625,1.093750
73.312500,1.171875
74.281250,0.968750
75.312500,1.031250
76.421875,1.109375
77.437500,1.015625
78.390625,0.953125
79.390625,1.000000
80.484375,1.093750
81.437500,0.953125
82.406250,0.968750
83.531250,1.125000
84.484375,0.953125
97.375000,1.156250
98.390625,1.015625
99.546875,1.156250
100.734375,1.187500
101.765625,1.031250
102.906250,1.140625
104.078125,1.171875
105.125000,1.046875
106.265625,1.140625
107.437500,1.171875
108.484375,1.046875
109.671875,1.187500
110.875000,1.203125
111.921875,1.046875
112.984375,1.062500
114.093750,1.109375
115.046875,0.953125
116.109375,1.062500
117.234375,1.125000
118.187500,0.953125
119.203125,1.015625
120.406250,1.203125
121.390625,0.984375
122.453125,1.062500
123.515625,1.062500
124.468750,0.953125
125.500000,1.031250
126.625000,1.125000
127.578125,0.953125
128.546875,0.968750
129.562500,1.015625
130.468750,0.906250
131.421875,0.953125
132.484375,1.062500
133.578125,1.093750
134.531250,0.953125
135.671875,1.140625
136.812500,1.140625
137.859375,1.046875
138.859375,1.000000
139.843750,0.984375
141.031250,1.187500
142.093750,1.062500
143.031250,0.937500
143.984375,0.953125
150.953125,1.156250
152.062500,1.109375
153.328125,1.265625
154.625000,1.296875
174.578125,1.140625
175.843750,1.265625
177.203125,1.359375
178.375000,1.171875
185.687500,1.125000
187.062500,1.375000
188.343750,1.281250
189.593750,1.250000
219.218750,0.906250
220.156250,0.937500
221.031250,0.875000
221.781250,0.750000
222.578125,0.796875
223.390625,0.812500
224.171875,0.781250
224.968750,0.796875
225.843750,0.875000
226.750000,0.906250
227.609375,0.859375
228.437500,0.828125
229.234375,0.796875
230.031250,0.796875
230.796875,0.765625
231.593750,0.796875
232.390625,0.796875
233.093750,0.703125
233.796875,0.703125
234.484375,0.687500
235.125000,0.640625
235.796875,0.671875
236.437500,0.640625
237.062500,0.625000
237.703125,0.640625
238.281250,0.578125
238.875000,0.593750
239.484375,0.609375
240.093750,0.609375
246.218750,0.546875
246.750000,0.531250
247.265625,0.515625
247.812500,0.546875
248.328125,0.515625
248.828125,0.500000
249.343750,0.515625
249.859375,0.515625
250.375000,0.515625
250.890625,0.515625
251.406250,0.515625
251.906250,0.500000
252.406250,0.500000
252.921875,0.515625
253.421875,0.500000
253.921875,0.500000
254.406250,0.484375
254.921875,0.515625
255.406250,0.484375
255.890625,0.484375
256.390625,0.500000
