timestamp,hr,fixed
17:15:30.152762,78.0,0
17:15:30.760321,79.0,0
17:15:31.170347,79.0,0
17:15:31.758824,79.0,0
17:15:32.352429,79.0,0
17:15:32.767473,79.0,0
17:15:33.364051,79.0,0
17:15:33.960113,79.0,0
17:15:34.371985,79.0,0
17:15:34.977810,79.0,0
17:15:35.566694,79.0,0
17:15:36.163516,79.0,0
17:15:36.598743,79.0,0
17:15:37.377187,80.0,0
17:15:37.795852,80.0,0
17:15:38.179549,80.0,0
17:15:38.772747,80.0,0
17:15:39.372258,80.0,0
17:15:39.782625,80.0,0
17:15:40.377540,80.0,0
17:15:40.974606,80.0,0
17:15:41.392963,80.0,0
17:15:41.985449,80.0,0
17:15:42.580197,80.0,0
17:15:42.995313,80.0,0
17:15:43.592854,80.0,0
17:15:44.183531,80.0,0
17:15:44.782580,80.0,0
17:15:45.198323,80.0,0
17:15:45.789898,80.0,0
17:15:46.386519,80.0,0
17:15:46.800989,80.0,0
17:15:47.397468,80.0,0
17:15:47.996342,80.0,0
17:15:48.403879,80.0,0
17:15:49.006357,80.0,0
17:15:49.603663,80.0,0
17:15:50.026274,80.0,0
17:15:50.611565,80.0,0
17:15:51.407070,80.0,0
17:15:51.628656,80.0,0
17:15:52.211438,80.0,0
17:15:52.806336,80.0,0
17:15:53.406018,80.0,0
17:15:53.844737,80.0,0
17:15:54.414760,80.0,0
17:15:55.008693,80.0,0
17:15:55.425840,80.0,0
17:15:56.017260,80.0,0
17:15:56.613864,80.0,0
17:15:57.026201,80.0,0
17:15:57.626369,80.0,0
17:15:58.218220,80.0,0
17:15:58.816615,80.0,0
17:15:59.227283,80.0,0
17:15:59.826191,80.0,0
17:16:00.419994,80.0,0
17:16:00.837641,80.0,0
17:16:01.437346,80.0,0
17:16:02.029397,80.0,0
17:16:02.439171,80.0,0
17:16:03.040779,80.0,0
17:16:03.635120,80.0,0
17:16:04.068010,80.0,0
17:16:04.844317,80.0,0
17:16:05.259605,80.0,0
17:16:05.651868,80.0,0
17:16:06.248523,80.0,0
17:16:06.839021,80.0,0
17:16:07.439608,80.0,0
17:16:07.849646,80.0,0
17:16:08.445511,80.0,0
17:16:09.042329,80.0,0
17:16:09.455939,80.0,0
17:16:10.047713,80.0,0
17:16:10.649483,80.0,0
17:16:11.061614,80.0,0
17:16:11.666704,80.0,0
17:16:12.251643,81.0,0
17:16:12.852202,81.0,0
17:16:13.260416,81.0,0
17:16:13.861148,81.0,0
17:16:14.453024,81.0,0
17:16:14.881924,81.0,0
17:16:15.464599,81.0,0
17:16:16.059729,81.0,0
17:16:16.474798,82.0,0
17:16:17.070412,82.0,0
17:16:17.663067,82.0,0
17:16:18.080279,82.0,0
17:16:18.876548,82.0,0
17:16:19.294774,82.0,0
17:16:19.713930,82.0,0
17:16:20.276128,82.0,0
17:16:20.872565,82.0,0
17:16:21.468205,83.0,0
17:16:21.882477,83.0,0
17:16:22.478267,83.0,0
17:16:23.072026,83.0,0
17:16:23.490477,83.0,0
17:16:24.088095,83.0,0
17:16:24.681704,84.0,0
17:16:25.092309,84.0,0
17:16:25.695734,84.0,0
17:16:26.301591,84.0,0
17:16:26.889195,84.0,0
17:16:27.318431,85.0,0
17:16:27.900234,85.0,0
17:16:28.484420,85.0,0
17:16:28.901162,85.0,0
17:16:29.503501,85.0,0
17:16:30.093452,85.0,0
17:16:30.512718,85.0,0
17:16:31.103328,85.0,0
17:16:31.699917,85.0,0
17:16:32.322954,85.0,0
17:16:32.753007,86.0,0
17:16:33.531904,86.0,0
17:16:33.753108,86.0,0
17:16:34.330020,86.0,0
17:16:34.902233,86.0,0
17:16:35.504176,86.0,0
17:16:35.914003,86.0,0
17:16:36.513526,85.0,0
17:16:37.105621,85.0,0
17:16:37.527458,85.0,0
17:16:38.116157,85.0,0
17:16:38.711674,86.0,0
17:16:39.127357,86.0,0
17:16:39.726061,86.0,0
17:16:40.319068,86.0,0
17:16:40.913948,86.0,0
17:16:41.331938,86.0,0
17:16:41.925597,86.0,0
17:16:42.516861,86.0,0
17:16:42.933521,86.0,0
17:16:43.537228,86.0,0
17:16:44.127527,86.0,0
17:16:44.540484,86.0,0
17:16:45.137972,86.0,0
17:16:45.728866,86.0,0
17:16:46.347362,86.0,0
17:16:46.764432,87.0,0
17:16:47.539775,87.0,0
17:16:47.744471,87.0,0
17:16:48.366470,87.0,0
17:16:48.937720,88.0,0
17:16:49.537734,88.0,0
17:16:49.950163,88.0,0
17:16:50.545125,88.0,0
17:16:51.139758,89.0,0
17:16:51.557338,89.0,0
17:16:52.150023,90.0,0
17:16:52.746311,91.0,0
17:16:53.159521,91.0,0
17:16:53.754917,92.0,0
17:16:54.347583,92.0,0
17:16:54.948741,92.0,0
17:16:55.359676,92.0,0
17:16:55.958093,92.0,0
17:16:56.550875,92.0,0
17:16:56.969577,92.0,0
17:16:57.559620,92.0,0
17:16:58.156846,91.0,0
17:16:58.574182,91.0,0
17:16:59.167973,91.0,0
17:16:59.761001,91.0,0
17:17:00.200054,92.0,0
17:17:00.974294,92.0,0
17:17:01.391507,92.0,0
17:17:01.785230,93.0,0
17:17:02.581754,93.0,0
17:17:02.975794,93.0,0
17:17:03.566062,93.0,0
17:17:03.980058,92.0,0
17:17:04.576872,92.0,0
17:17:05.170384,92.0,0
17:17:05.592378,92.0,0
17:17:06.179877,91.0,0
17:17:06.778861,91.0,0
17:17:07.189066,91.0,0
17:17:07.793476,92.0,0
17:17:08.382154,92.0,0
17:17:08.978271,92.0,0
17:17:09.390238,93.0,0
17:17:09.996587,93.0,0
17:17:10.585196,93.0,0
17:17:10.998353,93.0,0
17:17:11.593987,93.0,0
17:17:12.190259,93.0,0
17:17:12.604967,93.0,0
17:17:13.199466,92.0,0
17:17:13.796649,92.0,0
17:17:14.230439,91.0,0
17:17:15.020236,91.0,0
17:17:15.420400,91.0,0
17:17:15.814233,91.0,0
17:17:16.407943,91.0,0
17:17:17.000038,91.0,0
17:17:17.598096,92.0,0
17:17:18.013891,92.0,0
17:17:18.612654,92.0,0
17:17:19.201687,92.0,0
17:17:19.624460,92.0,0
17:17:20.213326,92.0,0
17:17:20.812485,91.0,0
17:17:21.225226,91.0,0
17:17:21.823308,90.0,0
17:17:22.415111,90.0,0
17:17:23.012098,90.0,0
17:17:23.423782,90.0,0
17:17:24.025178,90.0,0
17:17:24.614931,90.0,0
17:17:25.038391,90.0,0
