timestamp,hr,fixed
16:17:11.305393,60.0,0
16:17:11.722628,60.0,0
16:17:12.315093,60.0,0
16:17:12.910518,60.0,0
16:17:13.329766,60.0,0
16:17:13.919753,60.0,0
16:17:14.513554,59.0,0
16:17:15.113720,59.0,0
16:17:15.524840,59.0,0
16:17:16.123190,59.0,0
16:17:16.717675,59.0,0
16:17:17.133380,59.0,0
16:17:17.719059,62.0,0
16:17:18.323109,67.0,0
16:17:18.744310,67.0,0
16:17:19.333238,68.0,0
16:17:19.930422,68.0,0
16:17:20.525179,67.0,0
16:17:21.140629,67.0,0
16:17:21.555936,67.0,0
16:17:21.973019,67.0,0
16:17:22.549142,67.0,0
16:17:23.136006,67.0,0
16:17:23.733158,70.0,0
16:17:24.147076,74.0,0
16:17:24.744552,76.0,0
16:17:25.338269,79.0,0
16:17:25.758163,78.0,0
16:17:26.346027,78.0,0
16:17:26.946143,77.0,0
16:17:27.356122,77.0,0
16:17:27.959575,76.0,0
16:17:28.547930,76.0,0
16:17:29.148579,75.0,0
16:17:29.564420,74.0,0
16:17:30.161622,73.0,0
16:17:30.754177,73.0,0
16:17:31.187751,72.0,0
16:17:31.774377,71.0,0
16:17:32.359836,71.0,0
16:17:32.787104,70.0,0
16:17:33.385103,69.0,0
16:17:33.962248,69.0,0
16:17:34.564098,68.0,0
16:17:35.021794,68.0,0
16:17:35.770616,68.0,0
16:17:36.199472,67.0,0
16:17:36.584775,67.0,0
16:17:37.170386,67.0,0
16:17:37.766985,67.0,0
16:17:38.181664,66.0,0
16:17:38.788451,66.0,0
16:17:39.370715,66.0,0
16:17:39.798750,66.0,0
16:17:40.385742,66.0,0
16:17:40.980852,66.0,0
16:17:41.397377,65.0,0
16:17:41.993099,65.0,0
16:17:42.584806,65.0,0
16:17:43.179780,65.0,0
16:17:43.596889,65.0,0
16:17:44.189732,65.0,0
16:17:44.785662,65.0,0
16:17:45.204207,65.0,0
16:17:45.800069,66.0,0
16:17:46.392255,66.0,0
16:17:46.808193,66.0,0
16:17:47.404219,67.0,0
16:17:47.994889,67.0,0
16:17:48.413988,67.0,0
16:17:49.209204,67.0,0
16:17:49.622680,67.0,0
16:17:50.037060,67.0,0
16:17:50.609479,67.0,0
16:17:51.205314,67.0,0
16:17:51.799757,67.0,0
16:17:52.217106,67.0,0
16:17:52.815403,67.0,0
16:17:53.404811,68.0,0
16:17:53.821138,68.0,0
16:17:54.415262,68.0,0
16:17:55.014334,69.0,0
16:17:55.423967,69.0,0
16:17:56.020348,69.0,0
16:17:56.617434,69.0,0
16:17:57.213260,69.0,0
16:17:57.627910,69.0,0
16:17:58.222138,69.0,0
16:17:58.817076,69.0,0
16:17:59.232599,68.0,0
16:17:59.834036,68.0,0
16:18:00.425509,68.0,0
16:18:00.836225,67.0,0
16:18:01.434972,67.0,0
16:18:02.030885,67.0,0
16:18:02.473223,67.0,0
16:18:03.245265,67.0,0
16:18:03.658755,68.0,0
16:18:04.046636,68.0,0
16:18:04.649183,69.0,0
16:18:05.235979,69.0,0
16:18:05.835054,70.0,0
16:18:06.246840,70.0,0
16:18:06.845304,70.0,0
16:18:07.437913,70.0,0
16:18:07.857026,70.0,0
16:18:08.449206,70.0,0
16:18:09.045493,70.0,0
