timestamp,hr,fixed
10:09:58.245703,87.0,0
10:09:58.842313,87.0,0
10:09:59.251638,87.0,0
10:09:59.850654,87.0,0
10:10:00.443028,86.0,0
10:10:00.862499,86.0,0
10:10:01.454829,86.0,0
10:10:02.056319,86.0,0
10:10:02.464924,86.0,0
10:10:03.062407,86.0,0
10:10:03.657484,86.0,0
10:10:04.252734,86.0,0
10:10:04.667932,86.0,0
10:10:05.269044,85.0,0
10:10:05.858091,85.0,0
10:10:06.277330,85.0,0
10:10:06.864678,84.0,0
10:10:07.664510,84.0,0
10:10:08.078995,84.0,0
10:10:08.495167,84.0,0
10:10:09.063570,84.0,0
10:10:09.476792,84.0,0
10:10:10.072253,84.0,0
10:10:10.669704,83.0,0
10:10:11.084383,82.0,0
10:10:11.681660,81.0,0
10:10:12.272654,81.0,0
10:10:12.874814,81.0,0
10:10:13.285259,80.0,0
10:10:13.881630,81.0,0
10:10:14.475393,81.0,0
10:10:14.892018,82.0,0
10:10:15.488398,84.0,0
10:10:16.082844,85.0,0
10:10:16.497624,86.0,0
10:10:17.096310,87.0,0
10:10:17.688102,88.0,0
10:10:18.284155,88.0,0
10:10:18.699296,88.0,0
10:10:19.294697,88.0,0
10:10:19.887988,89.0,0
10:10:20.303464,89.0,0
10:10:20.904141,89.0,0
10:10:21.697381,90.0,0
10:10:22.114640,90.0,0
10:10:22.524224,91.0,0
10:10:23.097504,91.0,0
10:10:23.719715,91.0,0
10:10:24.110535,92.0,0
10:10:24.708128,92.0,0
10:10:25.114330,92.0,0
10:10:25.715533,93.0,0
10:10:26.307009,93.0,0
10:10:26.907437,93.0,0
10:10:27.315681,93.0,0
10:10:27.915554,92.0,0
10:10:28.510390,92.0,0
10:10:28.928399,92.0,0
10:10:29.523012,92.0,0
10:10:30.114924,92.0,0
10:10:30.527367,91.0,0
10:10:31.124875,91.0,0
10:10:31.720299,91.0,0
10:10:32.317547,90.0,0
10:10:32.730332,90.0,0
10:10:33.331454,90.0,0
10:10:33.921421,90.0,0
10:10:34.336149,89.0,0
10:10:34.930310,89.0,0
10:10:35.733441,89.0,0
10:10:36.141568,88.0,0
10:10:36.556791,88.0,0
10:10:37.128189,87.0,0
10:10:37.545756,87.0,0
10:10:38.140283,87.0,0
10:10:38.738420,86.0,0
10:10:39.151247,86.0,0
10:10:39.748673,86.0,0
10:10:40.340939,85.0,0
10:10:40.936958,85.0,0
10:10:41.350300,85.0,0
10:10:41.948309,84.0,0
10:10:42.541113,84.0,0
10:10:42.955925,84.0,0
10:10:43.550840,84.0,0
10:10:44.150507,84.0,0
10:10:44.559426,84.0,0
10:10:45.157525,84.0,0
10:10:45.752878,84.0,0
10:10:46.351673,84.0,0
10:10:46.763506,84.0,0
10:10:47.363494,84.0,0
10:10:47.956605,84.0,0
10:10:48.368388,85.0,0
10:10:48.963891,85.0,0
10:10:49.561442,84.0,0
10:10:49.993713,84.0,0
10:10:50.777544,84.0,0
10:10:51.186181,83.0,0
10:10:51.577886,83.0,0
10:10:52.171704,83.0,0
10:10:52.768815,82.0,0
10:10:53.191210,82.0,0
10:10:53.782232,82.0,0
10:10:54.371236,81.0,0
10:10:54.969270,81.0,0
10:10:55.385201,81.0,0
10:10:55.980122,81.0,0
10:10:56.573490,81.0,0
10:10:56.995061,80.0,0
10:10:57.584123,80.0,0
10:10:58.182616,80.0,0
10:10:58.593325,79.0,0
10:10:59.198504,79.0,0
10:10:59.785880,79.0,0
10:11:00.383002,78.0,0
10:11:00.798401,78.0,0
10:11:01.394550,78.0,0
10:11:01.985922,77.0,0
10:11:02.402326,77.0,0
10:11:03.004271,77.0,0
10:11:03.594192,77.0,0
10:11:04.208396,78.0,0
10:11:04.628182,78.0,0
10:11:05.399797,78.0,0
10:11:05.611650,78.0,0
10:11:06.205165,78.0,0
10:11:06.801509,78.0,0
10:11:07.213391,78.0,0
10:11:07.810742,78.0,0
10:11:08.404321,78.0,0
10:11:09.003838,78.0,0
10:11:09.417525,78.0,0
10:11:10.013898,78.0,0
10:11:10.607365,78.0,0
10:11:11.026459,78.0,0
10:11:11.616529,77.0,0
10:11:12.214523,77.0,0
10:11:12.630030,77.0,0
10:11:13.223746,76.0,0
10:11:13.821576,76.0,0
10:11:14.415173,76.0,0
10:11:14.827257,75.0,0
10:11:15.425037,75.0,0
10:11:16.019024,75.0,0
10:11:16.437283,75.0,0
10:11:17.029112,75.0,0
10:11:17.625535,75.0,0
10:11:18.038378,75.0,0
10:11:18.656670,75.0,0
10:11:19.432302,75.0,0
10:11:19.853544,76.0,0
10:11:20.236793,76.0,0
10:11:20.835052,76.0,0
10:11:21.245179,76.0,0
10:11:21.845635,76.0,0
10:11:22.439302,76.0,0
10:11:23.035383,76.0,0
10:11:23.452196,76.0,0
10:11:24.044569,77.0,0
10:11:24.641695,77.0,0
10:11:25.054155,77.0,0
10:11:25.647806,77.0,0
10:11:26.247394,78.0,0
10:11:26.661406,78.0,0
10:11:27.258868,78.0,0
10:11:27.849605,78.0,0
10:11:28.450142,78.0,0
10:11:28.860541,77.0,0
10:11:29.459286,77.0,0
10:11:30.052701,77.0,0
10:11:30.469235,77.0,0
10:11:31.062916,77.0,0
10:11:31.658721,77.0,0
10:11:32.073383,77.0,0
10:11:32.692281,77.0,0
10:11:33.468480,77.0,0
10:11:33.687309,77.0,0
10:11:34.270378,77.0,0
10:11:34.869438,76.0,0
10:11:35.281395,76.0,0
10:11:35.879896,76.0,0
10:11:36.472514,76.0,0
10:11:37.068437,76.0,0
10:11:37.482294,76.0,0
10:11:38.077754,76.0,0
10:11:38.672392,76.0,0
10:11:39.089097,76.0,0
10:11:39.682518,76.0,0
10:11:40.280618,76.0,0
10:11:40.694039,76.0,0
10:11:41.295413,76.0,0
10:11:41.888596,76.0,0
10:11:42.481123,76.0,0
10:11:42.893256,77.0,0
10:11:43.495578,77.0,0
10:11:44.087347,77.0,0
10:11:44.500304,77.0,0
10:11:45.093265,77.0,0
10:11:45.693557,77.0,0
10:11:46.308625,77.0,0
10:11:46.729298,77.0,0
10:11:47.292977,78.0,0
10:11:47.716194,78.0,0
10:11:48.302746,78.0,0
10:11:48.899784,79.0,0
10:11:49.315296,79.0,0
10:11:49.912019,79.0,0
10:11:50.504152,78.0,0
10:11:51.102067,78.0,0
10:11:51.513832,78.0,0
10:11:52.114105,78.0,0
10:11:52.706907,78.0,0
10:11:53.125045,78.0,0
10:11:53.717912,78.0,0
10:11:54.316046,78.0,0
10:11:54.727546,78.0,0
10:11:55.326750,78.0,0
10:11:55.920618,78.0,0
10:11:56.515254,78.0,0
10:11:56.930677,78.0,0
10:11:57.526593,78.0,0
10:11:58.122141,78.0,0
10:11:58.536468,78.0,0
10:11:59.133291,78.0,0
10:11:59.749642,78.0,0
10:12:00.160028,78.0,0
10:12:00.732301,78.0,0
10:12:01.330462,78.0,0
10:12:01.745427,78.0,0
10:12:02.338217,78.0,0
10:12:02.934148,78.0,0
10:12:03.348995,79.0,0
10:12:03.943699,79.0,0
10:12:04.538124,79.0,0
10:12:05.137427,79.0,0
10:12:05.548042,79.0,0
10:12:06.146201,79.0,0
10:12:06.740035,79.0,0
10:12:07.158147,79.0,0
10:12:07.750730,79.0,0
10:12:08.347611,79.0,0
10:12:08.763280,79.0,0
10:12:09.356921,79.0,0
10:12:09.954509,79.0,0
10:12:10.549359,79.0,0
10:12:10.964801,79.0,0
10:12:11.563092,79.0,0
10:12:12.153252,78.0,0
10:12:12.571636,78.0,0
10:12:13.366670,78.0,0
10:12:13.784733,78.0,0
10:12:14.195820,77.0,0
10:12:14.770916,77.0,0
10:12:15.364336,77.0,0
10:12:15.780615,77.0,0
10:12:16.369896,78.0,0
10:12:16.970334,78.0,0
10:12:17.382663,78.0,0
10:12:17.978634,78.0,0
10:12:18.572642,78.0,0
10:12:19.172517,78.0,0
10:12:19.584488,77.0,0
10:12:20.181219,77.0,0
10:12:20.775165,77.0,0
10:12:21.190909,77.0,0
10:12:21.787882,77.0,0
10:12:22.381842,77.0,0
10:12:22.799379,76.0,0
10:12:23.399385,76.0,0
10:12:23.985807,76.0,0
10:12:24.584022,76.0,0
