timestamp,hr,fixed
10:22:51.831820,85.0,0
10:22:52.436407,86.0,0
10:22:52.843576,86.0,0
10:22:53.443748,86.0,0
10:22:54.058092,87.0,0
10:22:54.478392,87.0,0
10:22:55.047342,88.0,0
10:22:55.640302,88.0,0
10:22:56.055312,89.0,0
10:22:56.649889,90.0,0
10:22:57.242290,90.0,0
10:22:57.658032,91.0,0
10:22:58.262722,92.0,0
10:22:58.852746,92.0,0
10:22:59.267182,93.0,0
10:22:59.860226,94.0,0
10:23:00.455890,95.0,0
10:23:01.051901,95.0,0
10:23:01.465388,96.0,0
10:23:02.060627,97.0,0
10:23:02.658278,98.0,0
10:23:03.074310,99.0,0
10:23:03.669037,100.0,0
10:23:04.264278,101.0,0
10:23:04.677221,101.0,0
10:23:05.274381,102.0,0
10:23:05.867291,103.0,0
10:23:06.468684,103.0,0
10:23:07.080703,103.0,0
10:23:07.676831,103.0,0
10:23:08.091076,102.0,0
10:23:08.487017,102.0,0
10:23:09.281460,102.0,0
10:23:09.673391,101.0,0
10:23:10.088486,101.0,0
10:23:10.685581,101.0,0
10:23:11.277914,101.0,0
10:23:11.695619,101.0,0
10:23:12.294527,100.0,0
10:23:12.887755,100.0,0
10:23:13.309334,100.0,0
10:23:13.898480,100.0,0
10:23:14.492115,100.0,0
10:23:15.087267,100.0,0
10:23:15.501487,100.0,0
10:23:16.101151,100.0,0
10:23:16.695888,100.0,0
10:23:17.107487,100.0,0
10:23:17.706766,100.0,0
10:23:18.300226,100.0,0
10:23:18.712615,100.0,0
10:23:19.312912,100.0,0
10:23:20.107426,100.0,0
10:23:20.536896,100.0,0
10:23:20.934695,100.0,0
10:23:21.506520,100.0,0
10:23:21.921553,100.0,0
10:23:22.517841,100.0,0
10:23:23.117690,100.0,0
10:23:23.708795,99.0,0
10:23:24.126152,99.0,0
10:23:24.719105,99.0,0
10:23:25.313120,99.0,0
10:23:25.729942,99.0,0
10:23:26.325739,98.0,0
10:23:26.923384,98.0,0
10:23:27.339474,98.0,0
10:23:27.933748,97.0,0
10:23:28.526582,97.0,0
10:23:29.122658,97.0,0
10:23:29.535979,97.0,0
10:23:30.133476,96.0,0
10:23:30.729506,96.0,0
10:23:31.143019,96.0,0
10:23:31.735988,95.0,0
10:23:32.339210,95.0,0
10:23:32.751264,94.0,0
10:23:33.551314,94.0,0
10:23:33.961256,93.0,0
10:23:34.388726,93.0,0
10:23:34.945892,93.0,0
10:23:35.543443,92.0,0
10:23:35.958868,92.0,0
10:23:36.557856,91.0,0
10:23:37.145899,91.0,0
10:23:37.747843,90.0,0
10:23:38.160669,90.0,0
10:23:38.762424,89.0,0
10:23:39.350161,89.0,0
10:23:39.768464,88.0,0
10:23:40.369624,88.0,0
10:23:40.960623,87.0,0
10:23:41.377248,86.0,0
10:23:41.972438,86.0,0
10:23:42.563589,85.0,0
10:23:43.158645,84.0,0
10:23:43.570739,84.0,0
10:23:44.174124,83.0,0
10:23:44.766378,83.0,0
10:23:45.178175,82.0,0
10:23:45.783621,81.0,0
10:23:46.575013,81.0,0
10:23:47.000234,80.0,0
10:23:47.418182,79.0,0
10:23:47.973324,79.0,0
10:23:48.388800,78.0,0
10:23:48.982491,78.0,0
10:23:49.577735,77.0,0
10:23:49.994056,77.0,0
10:23:50.593332,76.0,0
10:23:51.181531,76.0,0
10:23:51.779382,76.0,0
10:23:52.195157,76.0,0
10:23:52.792287,75.0,0
