timestamp,hr,fixed
09:08:43.195545,98.0,0
09:08:43.793502,98.0,0
09:08:44.204270,98.0,0
09:08:44.806881,98.0,0
09:08:45.397536,98.0,0
09:08:45.813777,98.0,0
09:08:46.405659,98.0,0
09:08:47.004419,98.0,0
09:08:47.413284,98.0,0
09:08:48.014979,98.0,0
09:08:48.609869,98.0,0
09:08:49.206355,98.0,0
09:08:49.614817,98.0,0
09:08:50.418060,99.0,0
09:08:50.830240,99.0,0
09:08:51.239843,99.0,0
09:08:51.814892,99.0,0
09:08:52.412558,99.0,0
09:08:52.822814,99.0,0
09:08:53.422477,99.0,0
09:08:54.017859,99.0,0
09:08:54.428285,99.0,0
09:08:55.024550,99.0,0
09:08:55.623160,99.0,0
09:08:56.034515,99.0,0
09:08:56.630969,99.0,0
09:08:57.227352,99.0,0
09:08:57.826444,99.0,0
09:08:58.235686,99.0,0
09:08:58.832579,99.0,0
09:08:59.428472,99.0,0
09:08:59.844502,99.0,0
09:09:00.437454,99.0,0
09:09:01.035719,99.0,0
09:09:01.445157,99.0,0
09:09:02.044361,99.0,0
09:09:02.639066,99.0,0
09:09:03.237527,99.0,0
09:09:03.649129,99.0,0
09:09:04.246980,99.0,0
09:09:04.841069,99.0,0
09:09:05.257013,99.0,0
09:09:06.051936,99.0,0
09:09:06.465957,99.0,0
09:09:06.856099,99.0,0
09:09:07.658785,99.0,0
09:09:08.048313,99.0,0
09:09:08.667014,99.0,0
09:09:09.056081,99.0,0
09:09:09.655402,99.0,0
09:09:10.063864,99.0,0
09:09:10.665390,99.0,0
09:09:11.259503,99.0,0
09:09:11.858416,99.0,0
09:09:12.266341,99.0,0
09:09:12.864467,100.0,0
09:09:13.461826,100.0,0
09:09:13.872963,100.0,0
09:09:14.468766,100.0,0
09:09:15.068138,100.0,0
09:09:15.478871,100.0,0
09:09:16.077350,100.0,0
09:09:16.671013,100.0,0
09:09:17.270084,100.0,0
09:09:17.681341,100.0,0
09:09:18.276565,100.0,0
09:09:18.872473,99.0,0
09:09:19.287345,99.0,0
09:09:20.086569,99.0,0
09:09:20.499348,99.0,0
09:09:20.919288,99.0,0
09:09:21.484698,99.0,0
09:09:22.079569,99.0,0
09:09:22.492545,98.0,0
09:09:23.087786,98.0,0
09:09:23.688868,98.0,0
09:09:24.096370,98.0,0
09:09:24.697109,98.0,0
09:09:25.292896,98.0,0
09:09:25.889067,97.0,0
09:09:26.300084,97.0,0
09:09:26.896896,97.0,0
09:09:27.493249,97.0,0
09:09:27.904831,97.0,0
09:09:28.500318,97.0,0
09:09:29.102502,97.0,0
09:09:29.511058,97.0,0
09:09:30.110471,97.0,0
09:09:30.704881,97.0,0
09:09:31.301091,97.0,0
09:09:31.714751,97.0,0
09:09:32.313370,98.0,0
09:09:32.904983,98.0,0
09:09:33.316795,98.0,0
09:09:33.912597,98.0,0
09:09:34.531837,98.0,0
09:09:34.943828,97.0,0
09:09:35.722747,97.0,0
09:09:36.134274,97.0,0
09:09:36.527247,96.0,0
09:09:37.120653,96.0,0
09:09:37.721326,96.0,0
09:09:38.128946,96.0,0
09:09:38.726236,95.0,0
09:09:39.322500,95.0,0
09:09:39.921521,95.0,0
09:09:40.330321,94.0,0
09:09:40.931496,94.0,0
09:09:41.524374,93.0,0
09:09:41.939330,93.0,0
09:09:42.534278,92.0,0
09:09:43.130462,92.0,0
09:09:43.540036,92.0,0
09:09:44.140025,91.0,0
09:09:44.734751,91.0,0
09:09:45.334179,91.0,0
09:09:45.742477,91.0,0
09:09:46.344023,91.0,0
09:09:46.936657,91.0,0
09:09:47.352600,91.0,0
09:09:47.945156,91.0,0
09:09:48.543221,90.0,0
09:09:48.959429,90.0,0
09:09:49.754871,90.0,0
09:09:50.166448,90.0,0
09:09:50.574860,90.0,0
09:09:51.155014,90.0,0
09:09:51.751431,90.0,0
09:09:52.160869,90.0,0
09:09:52.758500,90.0,0
09:09:53.354527,90.0,0
09:09:53.952320,90.0,0
09:09:54.364153,90.0,0
09:09:54.966743,90.0,0
09:09:55.556556,89.0,0
09:09:55.968639,89.0,0
09:09:56.563923,89.0,0
09:09:57.164516,89.0,0
09:09:57.572492,89.0,0
09:09:58.170061,89.0,0
09:09:58.766892,89.0,0
09:09:59.364712,89.0,0
09:09:59.774753,90.0,0
09:10:00.372218,90.0,0
09:10:00.968985,90.0,0
09:10:01.381676,90.0,0
09:10:01.978356,90.0,0
09:10:02.574969,90.0,0
09:10:02.986729,90.0,0
09:10:03.600649,89.0,0
09:10:04.383997,89.0,0
09:10:04.798780,88.0,0
09:10:05.183706,88.0,0
09:10:05.783099,87.0,0
09:10:06.193013,87.0,0
09:10:06.790659,86.0,0
09:10:07.387160,86.0,0
09:10:07.984750,85.0,0
09:10:08.397557,85.0,0
09:10:08.994347,84.0,0
