1636380196.000000, 1636380196.000000, 1636380196.000000
32.000000, 32.000000, 32.000000
-5,-49,4
-13,-49,0
-12,-49,0
-12,-53,5
-4,-55,6
-9,-55,4
-15,-49,-6
0,-54,2
4,-68,9
8,-89,4
4,-85,-2
-3,-81,-6
-21,-77,-17
-14,-64,-4
1,-55,-8
14,-57,0
-4,-75,-17
3,-76,21
4,-66,29
-65,-75,-1
-16,-85,27
-10,-57,9
-24,-59,23
-22,-63,24
-29,-51,43
-32,-44,39
-33,-32,43
-32,-33,47
-24,-38,46
-34,-37,44
-39,-34,41
-42,-43,35
-38,-44,37
-34,-36,44
-40,-34,38
-37,-34,38
-36,-35,44
-33,-34,44
-34,-27,45
-38,-24,47
-37,-24,49
-41,-26,50
-45,-26,52
-37,-19,70
-30,-5,66
-45,-7,59
-28,-1,43
-32,-2,45
-23,-6,49
-39,-14,52
-36,-14,53
-31,-14,45
-30,-14,39
-33,-13,33
-34,-17,40
-30,-20,46
-29,-23,52
-31,-22,54
-35,-21,55
-42,-19,55
-48,-16,58
-51,-6,62
-24,-6,62
-25,-11,57
-35,-15,49
-39,-17,48
-39,-16,51
-36,-14,53
-32,-12,55
-33,-12,54
-33,-11,53
-34,-11,53
-34,-11,54
-29,-10,57
-29,-9,57
-29,-9,57
-29,-9,57
-27,-8,58
-26,-9,58
-28,-10,56
-28,-11,57
-27,-11,57
-27,-11,57
-27,-11,57
-28,-11,56
-27,-11,57
-25,-12,58
-25,-12,58
-24,-12,58
-23,-13,58
-23,-12,58
-23,-13,58
-24,-13,58
-24,-13,58
-24,-13,58
-24,-13,58
-24,-13,58
-24,-13,58
-23,-13,58
-23,-13,59
-23,-13,58
-22,-14,58
-23,-14,58
-24,-14,57
-23,-13,58
-23,-13,58
-23,-13,58
-23,-13,59
-23,-14,58
-23,-13,58
-23,-13,58
-23,-13,58
-22,-13,58
-22,-14,59
-23,-14,58
-23,-14,58
-23,-14,58
-23,-14,58
-23,-14,58
-22,-14,58
-22,-14,58
-22,-14,59
-22,-14,58
-22,-14,58
-22,-14,58
-22,-14,58
-22,-14,58
-22,-14,58
-22,-15,58
-23,-14,58
-22,-14,58
-22,-14,58
-22,-14,59
-22,-14,58
-22,-14,58
-22,-14,58
-22,-14,58
-22,-14,58
-22,-14,58
-22,-14,58
-22,-14,58
-22,-14,58
-22,-14,58
-22,-14,58
-22,-14,58
-22,-14,58
-22,-14,58
-22,-13,58
-22,-13,58
-22,-13,59
-22,-13,59
-22,-14,59
-22,-14,59
-22,-14,58
-22,-14,58
-22,-14,58
-22,-14,58
-22,-14,59
-23,-13,58
-22,-13,59
-22,-13,58
-22,-13,59
-22,-13,58
-22,-13,58
-22,-14,58
-22,-14,58
-22,-14,58
-22,-14,58
-22,-13,59
-22,-13,58
-22,-13,59
-22,-13,59
-22,-13,59
-22,-14,58
-23,-14,58
-22,-13,58
-22,-13,58
-22,-13,58
-22,-13,59
-22,-13,59
-22,-14,58
-22,-14,58
-23,-14,58
-22,-13,58
-22,-13,58
-22,-13,58
-22,-13,59
-22,-13,59
-22,-14,58
-22,-13,58
-22,-13,58
-22,-13,59
-22,-13,58
-22,-13,58
-22,-13,58
-22,-13,58
-22,-13,58
-22,-13,58
-22,-14,58
-22,-13,58
-22,-13,58
-22,-13,58
-22,-13,58
-22,-13,58
-22,-14,59
-22,-14,59
-23,-13,58
-22,-13,58
-22,-13,59
-21,-12,59
-23,-12,60
-22,-14,58
-23,-14,56
-24,-13,55
-21,-12,59
-21,-12,61
-22,-14,61
-23,-14,59
-25,-14,57
-22,-12,56
-22,-11,58
-22,-10,61
-21,-11,61
-20,-13,60
-23,-16,58
-24,-16,57
-23,-16,56
-23,-16,57
-21,-15,58
-21,-14,58
-21,-14,59
-21,-16,57
-22,-16,57
-23,-16,57
-21,-14,59
-21,-14,60
-21,-15,59
-21,-15,59
-22,-15,58
-23,-14,57
-23,-14,58
-23,-13,58
-22,-13,58
-22,-13,59
-22,-15,58
-22,-15,58
-23,-16,58
-23,-16,58
-22,-15,58
-23,-14,58
-23,-13,58
-22,-12,59
-22,-12,59
-21,-13,59
-22,-13,58
-23,-13,58
-23,-12,59
-23,-12,59
-22,-11,60
-22,-12,59
-22,-13,59
-23,-13,58
-24,-12,57
-23,-11,58
-23,-10,58
-23,-10,59
-23,-11,59
-23,-11,59
-23,-11,60
-23,-12,59
-23,-12,59
-23,-13,58
-23,-12,58
-23,-13,59
-22,-13,59
-22,-14,59
-23,-14,60
-25,-14,58
-27,-13,56
-31,-14,55
-28,-14,54
-29,-13,54
