1635779307.000000, 1635779307.000000, 1635779307.000000
32.000000, 32.000000, 32.000000
-35,-7,53
-35,-7,54
-35,-8,53
-34,-7,54
-31,-7,55
-31,-7,56
-33,-7,54
-33,-8,54
-34,-7,54
-32,-7,56
-33,-7,55
-33,-7,54
-32,-7,55
-32,-7,55
-34,-7,54
-33,-7,55
-31,-7,55
-34,-7,54
-33,-7,55
-32,-7,55
-32,-7,54
-34,-7,55
-32,-7,55
-32,-7,55
-33,-7,54
-33,-7,56
-32,-7,55
-32,-7,55
-32,-7,55
-31,-7,56
-32,-7,55
-31,-7,55
-32,-7,55
-34,-7,55
-31,-7,56
-32,-7,55
-31,-7,56
-32,-7,55
-32,-7,55
-31,-7,56
-32,-7,55
-32,-7,54
-32,-7,55
-31,-7,55
-32,-6,55
-31,-7,56
-31,-7,55
-32,-7,55
-32,-7,55
-32,-7,55
-31,-7,55
-31,-7,56
-33,-7,54
-31,-6,56
-32,-7,55
-32,-7,54
-33,-7,55
-32,-7,55
-32,-7,55
-32,-7,55
-31,-7,55
-32,-7,55
-31,-7,55
-32,-7,55
-32,-7,55
-31,-7,56
-31,-7,55
-32,-7,55
-31,-7,56
-31,-7,55
-31,-7,55
-32,-7,55
-31,-7,56
-31,-7,55
-31,-7,55
-32,-7,55
-32,-7,56
-31,-7,55
-34,-7,54
-31,-7,57
-35,-8,54
-35,-6,52
-35,-6,54
-31,-7,59
-34,-7,55
-38,-6,52
-34,-4,50
-35,-4,53
-38,-6,54
-34,-6,51
-38,-7,50
-38,-6,52
-35,-5,53
-37,-5,53
-34,-6,55
-34,-6,55
-35,-5,52
-34,-5,53
-37,-7,54
-38,-5,50
-33,-4,51
-34,-5,54
-36,-6,55
-35,-7,53
-39,-6,52
-40,-6,52
-35,-6,53
-35,-6,52
-36,-6,52
-36,-6,53
-38,-6,53
-38,-6,53
-37,-6,52
-35,-5,53
-39,-6,52
-36,-6,54
-35,-6,53
-35,-6,52
-35,-7,54
-37,-7,53
-35,-6,54
-34,-6,54
-34,-6,53
-36,-6,53
-37,-6,52
-37,-7,53
-38,-7,52
-37,-7,52
-38,-7,54
-36,-6,53
-34,-6,53
-33,-4,53
-36,-6,53
-32,-5,54
-35,-6,53
-35,-6,54
-35,-5,54
-34,-5,54
-35,-6,54
-36,-6,54
-34,-6,54
-35,-6,54
-34,-5,54
-33,-5,55
-33,-5,55
-34,-5,55
-34,-5,53
-33,-6,52
-32,-6,57
-36,-5,53
-34,-5,53
-36,-6,53
-36,-5,53
-35,-4,53
-34,-5,54
-35,-5,54
-32,-5,54
-34,-6,54
-35,-6,54
-35,-5,54
-34,-6,54
-35,-6,53
-35,-5,54
-33,-5,53
-34,-5,54
-35,-5,54
-35,-5,54
-34,-5,53
-35,-6,53
-36,-5,54
-35,-5,54
-35,-5,53
-35,-5,53
-34,-5,54
-37,-5,53
-36,-5,53
-35,-6,53
-36,-5,54
-35,-6,54
-49,-9,60
-59,-11,63
-58,-8,73
-57,2,75
-74,21,51
-58,22,52
-44,24,59
-28,22,53
-29,22,47
-14,23,49
-5,25,46
-4,24,45
-6,27,44
-5,26,39
-1,29,41
4,29,39
3,32,40
3,37,42
3,37,43
6,39,45
4,39,43
3,37,43
3,40,45
4,39,47
3,40,45
1,43,44
-2,46,45
-2,47,47
-2,47,46
1,47,46
-2,44,46
-4,45,47
-5,44,47
-8,44,46
-4,46,46
-4,43,43
-6,44,44
-5,48,44
-3,50,43
-3,50,41
-1,48,42
0,48,41
0,44,42
-2,44,44
-5,44,45
-9,44,41
2,45,45
1,47,42
-5,48,39
0,50,43
-3,49,43
-8,49,42
-6,48,43
-2,46,44
0,43,41
-7,41,41
-12,38,41
10,31,49
13,32,48
-2,27,40
-4,28,43
-7,28,44
-15,31,45
-15,32,46
-24,30,46
-30,31,47
-32,32,48
-32,29,53
-37,31,50
-42,29,49
-38,29,51
-37,27,51
-41,23,50
-42,21,49
-41,20,50
-48,19,61
-48,13,63
-45,8,49
-44,6,46
-53,7,45
-60,6,45
-49,6,48
-44,3,46
-47,3,45
-45,3,46
-44,2,47
-41,3,48
-45,1,48
-47,1,48
-45,1,48
-42,1,49
-43,1,49
-41,-1,49
-41,0,48
-41,0,49
-43,-1,48
-44,-1,48
-44,-1,48
-43,0,48
-44,0,47
-43,0,48
-42,0,48
-43,-1,48
-43,-1,48
-43,0,49
-43,0,48
-43,0,48
-42,-1,49
-42,-1,50
-41,0,50
-39,1,49
-40,1,49
-39,2,52
-37,2,51
-38,2,49
-40,2,51
-39,1,53
-38,1,51
-40,1,50
-38,1,52
-39,1,52
-37,1,52
-39,1,50
-39,2,51
-38,1,51
-39,1,50
-39,2,51
-37,2,53
-38,1,51
-39,0,51
-39,0,53
-38,0,52
-40,0,50
-39,0,51
-38,0,52
-38,0,52
-38,-1,51
-38,-1,53
-38,-1,54
-38,-1,52
-39,-1,52
-38,-1,53
-38,-1,51
-38,-1,51
-39,0,51
-39,0,52
-38,0,52
-39,0,51
-39,-1,52
-38,0,52
-40,0,50
-39,0,51
-39,-1,51
-39,0,51
-39,0,50
-38,0,52
-39,0,52
-39,0,50
-39,0,50
-40,-1,52
-40,-1,51
-40,-1,50
-41,-2,52
-40,-1,52
-39,-1,51
-38,-1,51
-40,-2,51
-39,-1,51
-39,-1,51
-41,-1,50
-40,-2,51
-40,-2,51
-40,-2,51
-39,-1,51
-38,-1,51
-39,-1,50
-40,-1,51
-40,-1,51
-39,-1,51
-39,-1,51
-39,-1,51
-40,-1,50
-39,-1,52
-39,-1,51
-40,-1,51
-40,-1,50
-41,-1,49
-40,-1,51
-39,-1,51
-41,-2,50
-40,-2,50
-38,-2,51
-40,-2,51
-40,-2,51
-39,-1,51
-40,-1,51
-41,-2,50
-39,-1,51
-39,-2,51
-40,-1,51
-40,-1,51
-39,-1,50
-41,-1,50
-41,-1,51
-40,-1,50
-40,-1,51
-40,-1,50
-40,-1,51
-40,-1,50
-40,-1,51
-41,-1,51
-40,-1,50
-40,-1,51
-40,-1,50
-39,-1,51
-40,-1,50
-40,-1,50
-40,-1,50
-40,-1,51
-41,-1,50
-39,-1,51
-40,-1,50
-40,-1,50
-41,-1,50
-41,-1,51
-39,-1,51
-41,-1,50
-40,-1,50
-40,-1,51
-40,-1,50
-40,-1,50
-40,-1,51
-40,-1,51
-39,-1,50
-40,-1,50
-40,-1,51
-41,-1,50
-41,-1,50
-40,-1,50
-40,-1,50
-40,-1,50
-39,-1,50
-41,-1,50
-40,-1,51
-40,-1,51
-40,-1,51
-40,-1,51
-40,-1,50
-40,-1,50
-40,-1,51
-41,-1,50
-40,-1,51
-40,-1,50
-40,-1,50
-39,-1,50
-40,-1,51
-40,-1,51
-40,-1,50
-40,-1,50
-40,-1,50
-40,-1,51
-39,-1,51
-40,-1,51
-40,-2,51
-40,-2,50
-40,-2,50
-40,-1,51
-40,-1,51
-40,-2,50
-40,-2,50
-40,-1,50
-41,-1,50
-40,-1,50
-41,-1,50
-41,-1,50
-41,-2,50
-40,-1,50
-40,-1,50
-40,-1,51
-40,-1,50
-41,-1,50
-41,-1,50
-40,-2,50
-40,-1,50
-40,-1,50
-41,-1,50
-41,-1,50
-40,-1,50
-41,-2,50
-41,-1,50
-40,-1,50
-41,-1,50
-40,-1,50
-41,-1,50
-40,-1,50
-41,-1,50
-40,-1,50
-40,-1,50
-40,-1,50
-41,-1,49
-41,-1,51
-40,-2,50
-41,-2,50
-40,-2,50
-40,-2,51
-41,-1,50
-40,-2,50
-40,-1,50
-41,-2,50
-40,-1,50
-40,-1,50
-43,-1,49
-41,-2,50
-41,-2,50
-40,-1,50
-40,-1,50
-40,-1,50
-40,-1,50
-41,-2,50
-42,-2,48
-41,-1,50
-42,-2,50
-41,-1,49
-40,-2,50
-40,-2,50
-41,-1,49
-40,-1,50
-42,-2,49
-41,-2,50
-41,-2,50
-41,-2,50
-40,-2,50
-42,-2,50
-41,-1,50
-41,-1,50
-41,-2,50
-41,-1,50
-40,-1,50
-42,-1,49
-42,-2,49
-41,-2,50
-41,-2,50
-41,-2,50
-40,-1,50
-41,-2,50
-40,-2,50
-41,-2,50
-41,-1,50
-40,-1,50
-40,-1,49
-41,-2,50
-41,-2,50
-41,-2,50
-41,-2,50
-41,-2,50
-40,-1,50
-41,-1,50
-42,-2,49
-40,-1,50
-41,-2,50
-41,-1,49
-41,-1,49
-41,-2,50
-41,-2,50
-42,-2,50
-41,-2,50
-41,-2,50
-42,-2,50
-40,-2,50
-40,-2,50
-41,-1,50
-40,-1,50
-43,-2,49
-42,-2,50
-42,-3,51
-50,-4,52
-54,-4,54
-58,0,56
-64,5,55
-67,9,58
-64,19,55
-57,22,52
-49,24,47
-33,29,48
-26,31,46
-16,36,44
-10,38,41
-8,36,35
-9,36,35
-10,36,34
1,36,34
-1,37,31
-3,37,30
1,42,34
2,44,34
1,48,34
3,49,36
2,53,35
3,55,32
3,56,33
2,56,32
2,56,33
3,53,33
0,52,33
-2,53,34
0,55,38
-1,55,36
1,57,33
1,56,31
0,54,31
-2,57,32
-3,57,32
1,54,32
0,53,31
0,53,32
0,55,32
1,55,33
-1,55,34
3,55,35
2,56,33
0,59,28
-1,59,28
-4,56,33
-1,56,28
2,55,27
-1,53,32
-2,53,34
1,52,36
-1,54,33
0,54,33
-4,56,34
-3,58,32
0,57,29
-1,58,30
-1,58,30
-2,58,24
-5,58,26
-7,58,26
1,55,31
-1,53,31
-11,55,33
-11,57,38
-4,55,36
-5,53,33
-4,52,37
-8,51,37
-6,51,38
-6,49,38
-10,53,32
-11,55,23
24,51,28
10,47,30
-17,38,34
-10,36,38
-12,36,41
-17,36,44
-18,36,43
-23,34,41
-23,32,45
-26,32,46
-34,31,47
-31,30,52
-31,31,52
-41,26,52
-40,25,56
-45,23,53
-43,22,53
-44,19,52
-40,17,51
-41,15,50
-43,11,51
-46,10,51
-45,6,49
-43,7,50
-38,8,51
-39,7,50
-39,6,50
-41,5,50
-44,2,51
-44,0,53
-44,2,51
-47,3,49
-42,2,50
-39,0,50
-42,-1,50
-43,-1,50
-44,-1,50
-41,1,49
-41,2,48
-40,2,49
-40,1,48
-41,1,48
-48,0,45
-48,0,46
-47,0,46
-44,0,46
-44,0,47
-43,0,47
-43,0,48
-44,0,47
-44,0,47
-44,0,46
-47,-1,46
-45,0,46
-45,0,46
-45,-1,46
-45,-1,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-44,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-44,0,46
-45,0,46
-45,0,46
-44,0,47
-45,1,47
-45,2,45
-46,2,45
-46,0,44
-46,-2,45
-48,-5,47
-42,-5,50
-40,-3,49
-43,5,46
-46,9,43
-47,5,45
-49,-3,46
-47,-5,46
-42,-6,47
-44,-2,46
-44,0,46
-45,4,46
-45,5,46
-45,3,46
-46,-1,46
-46,-2,46
-45,-3,46
-45,-3,46
-45,0,45
-45,1,46
-46,1,46
-44,1,47
-44,0,47
-44,0,47
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-44,0,46
-45,0,46
-45,0,46
-44,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-44,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-44,0,46
-45,0,46
-45,0,46
-45,0,46
-44,-1,47
-44,-1,47
-44,0,47
-44,1,46
-45,1,46
-45,0,46
-46,-1,46
-44,-2,47
-44,-2,47
-44,0,47
-44,1,47
-44,2,46
-44,1,47
-44,0,47
-45,-1,46
-45,-1,46
-45,-1,46
-45,0,46
-45,0,46
-45,0,46
-44,0,47
-44,0,46
-44,0,47
-45,-1,47
-45,0,46
-45,-1,46
-45,-1,46
-45,0,46
-45,0,47
-45,0,46
-44,0,46
-45,0,47
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
-45,0,46
