timestamp,hr,fixed
11:21:27.116673,73.0,0
11:21:27.717225,73.0,0
11:21:28.125789,73.0,0
11:21:28.724321,73.0,0
11:21:29.319715,73.0,0
11:21:29.733292,73.0,0
11:21:30.330181,73.0,0
11:21:30.925903,73.0,0
11:21:31.339042,73.0,0
11:21:31.936392,73.0,0
11:21:32.531300,73.0,0
11:21:32.962452,74.0,0
11:21:33.742755,74.0,0
11:21:34.157643,74.0,0
11:21:34.548891,74.0,0
11:21:35.143269,74.0,0
11:21:35.738360,74.0,0
11:21:36.337031,73.0,0
11:21:36.750672,73.0,0
11:21:37.346339,73.0,0
11:21:37.940903,73.0,0
11:21:38.356209,73.0,0
11:21:38.949636,73.0,0
11:21:39.550243,73.0,0
11:21:39.959040,73.0,0
11:21:40.558635,73.0,0
11:21:41.152427,73.0,0
11:21:41.750529,73.0,0
11:21:42.161424,73.0,0
11:21:42.759098,73.0,0
11:21:43.354039,73.0,0
11:21:43.767961,73.0,0
11:21:44.363216,73.0,0
11:21:44.961766,73.0,0
11:21:45.372267,73.0,0
11:21:45.988700,73.0,0
11:21:46.566764,73.0,0
11:21:46.996640,73.0,0
11:21:47.574731,73.0,0
11:21:48.169862,73.0,0
11:21:48.604850,73.0,0
11:21:49.178811,73.0,0
11:21:49.773262,73.0,0
11:21:50.371794,73.0,0
11:21:50.782788,73.0,0
11:21:51.381146,73.0,0
11:21:51.976041,73.0,0
11:21:52.389487,73.0,0
11:21:52.984880,73.0,0
11:21:53.584290,73.0,0
11:21:53.994175,73.0,0
11:21:54.597350,73.0,0
11:21:55.187286,73.0,0
11:21:55.785400,73.0,0
11:21:56.196658,73.0,0
11:21:56.793972,73.0,0
11:21:57.389102,73.0,0
11:21:57.803706,73.0,0
11:21:58.400236,73.0,0
11:21:58.997867,73.0,0
11:21:59.427707,74.0,0
11:22:00.208707,74.0,0
11:22:00.619805,74.0,0
11:22:01.013448,74.0,0
11:22:01.609762,74.0,0
11:22:02.204103,74.0,0
11:22:02.620565,74.0,0
11:22:03.212583,74.0,0
11:22:03.808653,74.0,0
11:22:04.406376,74.0,0
11:22:04.819131,74.0,0
11:22:05.415779,74.0,0
11:22:06.010230,75.0,0
11:22:06.425214,75.0,0
11:22:07.019059,75.0,0
11:22:07.619139,75.0,0
11:22:08.028480,75.0,0
11:22:08.630589,75.0,0
11:22:09.224169,75.0,0
11:22:09.819781,76.0,0
11:22:10.234401,76.0,0
11:22:10.831642,76.0,0
11:22:11.423770,76.0,0
11:22:11.838480,75.0,0
11:22:12.635740,75.0,0
11:22:13.049388,75.0,0
11:22:13.460271,75.0,0
11:22:14.037957,75.0,0
