timestmp,smpleCnt,grnCnt,led2,led3,grn2Cnt,irCnt,redCnt,accelX,accelY,accelZ,hr,rr,rrsecure,spo2
11:56:22.470667,0,132636,19485,16101,135736,106597,106650,-0.899,-0.395,0.371,60.0,0.0,0,0.0
11:56:22.475488,1,159858,19478,16070,174185,237313,237378,-0.833,-0.406,0.368,60.0,0.0,0,0.0
11:56:22.481287,2,159810,19519,16126,174255,368495,368576,-0.751,-0.374,0.344,60.0,0.0,0,0.0
11:56:22.486037,3,160088,19592,16210,174741,493644,493714,-0.896,-0.362,0.316,60.0,0.0,0,0.0
11:56:22.491841,4,159462,19643,16286,174479,524159,524159,-1.278,-0.388,0.425,60.0,0.0,0,0.0
11:56:22.495569,5,158303,19635,16340,173548,524159,524159,-1.331,-0.388,0.375,60.0,0.0,0,0.0
11:56:22.498429,6,157522,19633,16329,172833,524159,524159,-1.360,-0.326,0.304,60.0,0.0,0,0.0
11:56:22.500869,7,157200,19595,16347,172580,524159,524159,-1.102,-0.260,0.224,60.0,0.0,0,0.0
11:56:22.667882,8,157222,19590,16325,172745,524159,524159,-0.804,-0.198,0.185,60.0,0.0,0,0.0
11:56:22.671062,9,157557,19597,16320,173289,524159,524159,-0.642,-0.188,0.175,60.0,0.0,0,0.0
11:56:22.674852,10,158369,19597,16322,173874,524159,524159,-0.629,-0.265,0.160,60.0,0.0,0,0.0
11:56:22.678732,11,159433,19602,16287,174473,524159,524159,-0.773,-0.385,0.143,60.0,0.0,0,0.0
11:56:22.681025,12,159841,39253,32076,174630,524159,524159,-0.961,-0.445,0.198,60.0,0.0,0,0.0
11:56:22.866796,13,159452,39157,32001,174326,524159,524159,-1.083,-0.412,0.198,60.0,0.0,0,0.0
11:56:22.869687,14,159034,39237,32084,174093,524159,524159,-1.256,-0.363,0.214,60.0,0.0,0,0.0
11:56:22.872732,15,158519,39328,32260,173837,524159,524159,-1.343,-0.280,0.202,60.0,0.0,0,0.0
11:56:22.876293,16,158091,39331,32333,173635,524159,524159,-1.308,-0.256,0.244,60.0,0.0,0,0.0
11:56:22.879043,17,157809,39296,32281,173519,524159,524159,-1.283,-0.279,0.336,60.0,0.0,0,0.0
