timestmp,smpleCnt,grnCnt,led2,led3,grn2Cnt,irCnt,redCnt,accelX,accelY,accelZ,hr,rr,rrsecure,spo2
09:16:30.774114,0,140250,36365,38012,139415,106603,106624,0.159,-0.957,-0.225,60.0,0.0,0,0.0
09:16:30.778390,1,267355,36277,37961,240099,237376,237377,0.119,-0.998,-0.203,60.0,0.0,0,0.0
09:16:30.784913,2,254341,36189,37776,206599,368496,368642,0.253,-0.980,-0.171,60.0,0.0,0,0.0
09:16:30.790126,3,208078,36027,37575,170308,493589,493681,0.331,-0.919,-0.131,60.0,0.0,0,0.0
09:16:30.796792,4,187800,35956,37481,152332,524159,524159,0.369,-1.000,-0.238,60.0,0.0,0,0.0
09:16:30.801541,5,178392,35905,37363,144898,524159,524159,0.319,-1.125,-0.251,60.0,0.0,0,0.0
09:16:30.805844,6,169154,35725,37129,137371,524159,524159,0.333,-1.004,-0.170,60.0,0.0,0,0.0
09:16:30.809985,7,168750,35562,36910,136843,524159,524159,0.356,-0.956,-0.174,60.0,0.0,0,0.0
09:16:30.971509,8,168230,35522,36872,136280,524159,524159,0.374,-1.023,-0.249,60.0,0.0,0,0.0
09:16:30.975157,9,167772,35504,36829,135872,524159,524159,0.368,-0.990,-0.209,60.0,0.0,0,0.0
09:16:30.980294,10,167450,35510,36907,135613,524159,524159,0.366,-0.943,-0.150,60.0,0.0,0,0.0
09:16:30.983520,11,167259,35572,37002,135589,524159,524159,0.447,-0.909,-0.204,60.0,0.0,0,0.0
09:16:30.987313,12,167285,67758,69141,135783,524159,524159,0.395,-0.889,-0.194,60.0,0.0,0,0.0
09:16:31.172002,13,167378,71278,73116,135993,524159,524159,0.312,-0.959,-0.196,60.0,0.0,0,0.0
09:16:31.175486,14,167490,71542,73326,136274,524159,524159,0.261,-1.005,-0.283,60.0,0.0,0,0.0
09:16:31.178518,15,167636,71668,73382,136504,524159,524159,0.221,-1.032,-0.240,60.0,0.0,0,0.0
09:16:31.181010,16,167734,71885,73464,136691,524159,524159,0.239,-1.158,-0.260,60.0,0.0,0,0.0
09:16:31.183889,17,167790,72366,74007,137023,524159,524159,0.306,-1.146,-0.307,60.0,0.0,0,0.0
09:16:31.375009,18,167954,72514,74178,137316,524159,524159,0.223,-0.944,-0.210,60.0,0.0,0,0.0
09:16:31.379797,19,168105,72245,74018,137396,524159,524159,0.158,-0.983,-0.091,60.0,0.0,0,0.0
09:16:31.384515,20,168069,71757,73624,137089,524159,524159,0.122,-1.020,-0.184,60.0,0.0,0,0.0
09:16:31.387816,21,167725,71255,72992,136304,524159,524159,0.098,-0.941,-0.210,60.0,0.0,0,0.0
09:16:31.389957,22,167201,70760,72438,135355,524159,524159,-0.006,-0.904,-0.116,60.0,0.0,0,0.0
09:16:31.572927,23,166613,70460,72198,134560,524159,524159,0.058,-1.014,-0.237,60.0,0.0,0,0.0
09:16:31.576270,24,166117,122422,132491,133979,524159,524159,0.014,-0.996,-0.253,60.0,0.0,0,0.0
09:16:31.580002,25,165788,137756,141320,133573,524159,524159,-0.069,-0.953,-0.193,60.0,0.0,0,0.0
09:16:31.584100,26,165541,137593,141070,133284,524159,524159,-0.046,-0.982,-0.220,60.0,0.0,0,0.0
09:16:31.586403,27,165318,137473,141020,133020,524159,524159,-0.060,-1.000,-0.243,60.0,0.0,0,0.0
09:16:31.773640,28,165115,137386,140820,132776,524159,524159,-0.043,-0.988,-0.224,60.0,0.0,0,0.0
09:16:31.776551,29,164945,137255,140590,132559,524159,524159,-0.019,-0.998,-0.129,60.0,0.0,0,0.0
09:16:31.779570,30,164882,137334,140874,132540,524159,524159,0.022,-1.128,-0.231,60.0,0.0,0,0.0
09:16:31.782418,31,164966,137682,141295,132669,524159,524159,0.006,-1.088,-0.288,60.0,0.0,0,0.0
09:16:31.786047,32,165055,137913,141351,132649,524159,524159,0.076,-0.961,-0.224,60.0,0.0,0,0.0
09:16:31.974335,33,164933,137830,141178,132359,524159,524159,0.161,-1.013,-0.293,60.0,0.0,0,0.0
09:16:31.980481,34,164504,137650,140958,131803,524159,524159,0.008,-1.114,-0.254,60.0,0.0,0,0.0
09:16:31.986545,35,163966,137436,140805,131249,524159,524159,-0.065,-1.006,-0.214,60.0,0.0,0,0.0
09:16:31.989391,36,163443,140766,144385,130837,524159,524159,0.028,-0.976,-0.248,60.0,0.0,0,0.0
09:16:31.991664,37,163054,140412,143868,130626,524159,524159,0.072,-0.901,-0.226,60.0,0.0,0,0.0
09:16:32.174278,38,162896,140107,143310,130684,524159,524159,0.040,-0.900,-0.230,60.0,0.0,0,0.0
09:16:32.176908,39,162979,139999,142960,130992,524159,524159,0.081,-0.921,-0.271,60.0,0.0,0,0.0
09:16:32.180037,40,163146,140205,143457,131405,524159,524159,0.123,-0.945,-0.289,60.0,0.0,0,0.0
09:16:32.183179,41,163247,140965,144656,131998,524159,524159,0.300,-1.035,-0.298,60.0,0.0,0,0.0
09:16:32.186876,42,163516,141503,145090,132737,524159,524159,0.471,-0.977,-0.309,60.0,0.0,0,0.0
09:16:32.376248,43,163919,141913,145347,133450,524159,524159,0.353,-1.105,-0.392,60.0,0.0,0,0.0
09:16:32.379207,44,164378,142266,145683,134123,524159,524159,0.291,-1.088,-0.252,60.0,0.0,0,0.0
09:16:32.385578,45,164779,142226,145589,134623,524159,524159,0.422,-0.977,-0.202,60.0,0.0,0,0.0
09:16:32.389562,46,165247,142711,146268,135274,524159,524159,0.459,-0.997,-0.371,60.0,0.0,0,0.0
09:16:32.394001,47,165669,142998,146626,135952,524159,524159,0.310,-0.917,-0.302,60.0,0.0,0,0.0
09:16:32.575037,48,165879,142975,146759,136476,524159,524159,0.180,-0.947,-0.192,60.0,0.0,0,0.0
09:16:32.577879,49,166013,143013,147073,137028,524159,524159,0.226,-1.000,-0.303,60.0,0.0,0,0.0
09:16:32.581170,50,166263,143192,147350,137644,524159,524159,0.145,-0.950,-0.320,60.0,0.0,0,0.0
09:16:32.587396,51,166587,143297,147531,138228,524159,524159,0.187,-0.912,-0.231,60.0,0.0,0,0.0
09:16:32.589970,52,166966,143329,147659,138732,524159,524159,0.234,-0.893,-0.250,60.0,0.0,0,0.0
09:16:32.777614,53,167419,143487,147902,139281,524159,524159,0.300,-0.947,-0.287,60.0,0.0,0,0.0
09:16:32.781377,54,167920,143583,147882,139825,524159,524159,0.238,-0.897,-0.212,60.0,0.0,0,0.0
09:16:32.785558,55,168382,143583,147750,140328,524159,524159,0.358,-0.961,-0.211,60.0,0.0,0,0.0
