timestmp,smpleCnt,grnCnt,led2,led3,grn2Cnt,irCnt,redCnt,accelX,accelY,accelZ,hr,rr,rrsecure,spo2
11:43:18.453798,0,103370,24137,16982,102929,102765,102824,-0.619,-0.232,0.126,60.0,0.0,0,0.0
11:43:18.458079,1,176365,24132,16942,187708,232246,232330,-0.515,-0.250,0.099,60.0,0.0,0,0.0
11:43:18.462181,2,167121,24163,16981,179143,363350,363462,-0.621,-0.383,0.176,60.0,0.0,0,0.0
11:43:18.467519,3,167584,24222,17040,179624,488547,488609,-0.716,-0.381,0.150,60.0,0.0,0,0.0
11:43:18.472594,4,167674,24309,17102,179721,519039,519039,-1.112,-0.430,0.178,60.0,0.0,0,0.0
11:43:18.475402,5,167059,24393,17216,179372,519039,519039,-1.627,-0.584,0.257,60.0,0.0,0,0.0
11:43:18.479032,6,166731,24412,17198,179113,519039,519039,-1.648,-0.759,0.389,60.0,0.0,0,0.0
11:43:18.483115,7,166904,24298,17036,179058,519039,519039,-1.017,-0.642,0.488,60.0,0.0,0,0.0
11:43:18.649432,8,166962,24227,16971,178839,519039,519039,-0.927,-0.569,0.470,60.0,0.0,0,0.0
11:43:18.653521,9,166767,24212,16986,178436,519039,519039,-0.897,-0.526,0.324,60.0,0.0,0,0.0
11:43:18.657865,10,166380,24173,16996,178110,519039,519039,-0.789,-0.409,0.210,60.0,0.0,0,0.0
11:43:18.662201,11,166111,24163,16965,177939,519039,519039,-0.763,-0.341,0.230,60.0,0.0,0,0.0
11:43:18.664683,12,166042,44597,33501,177913,519039,519039,-0.735,-0.358,0.234,60.0,0.0,0,0.0
11:43:18.848880,13,166181,43303,33471,178023,519039,519039,-0.773,-0.421,0.234,60.0,0.0,0,0.0
11:43:18.851808,14,166199,43271,33434,178052,519039,519039,-0.890,-0.478,0.310,60.0,0.0,0,0.0
11:43:18.854882,15,166003,43214,33367,177925,519039,519039,-0.913,-0.497,0.350,60.0,0.0,0,0.0
11:43:18.857434,16,165902,43134,33293,177847,519039,519039,-0.875,-0.492,0.289,60.0,0.0,0,0.0
11:43:18.860542,17,165874,43036,33281,177839,519039,519039,-0.762,-0.452,0.300,60.0,0.0,0,0.0
11:43:19.048617,18,165769,43088,33401,177793,519039,519039,-0.948,-0.419,0.297,60.0,0.0,0,0.0
11:43:19.052346,19,165627,43228,33609,177699,519039,519039,-1.071,-0.396,0.285,60.0,0.0,0,0.0
11:43:19.054640,20,165542,43288,33682,177683,519039,519039,-1.241,-0.447,0.247,60.0,0.0,0,0.0
11:43:19.057629,21,165362,43392,33786,177670,519039,519039,-1.555,-0.482,0.394,60.0,0.0,0,0.0
11:43:19.062404,22,165277,43386,33801,177664,519039,519039,-1.280,-0.397,0.351,60.0,0.0,0,0.0
11:43:19.248701,23,165336,43372,33872,177743,519039,519039,-0.936,-0.220,0.273,60.0,0.0,0,0.0
11:43:19.252438,24,165233,89133,60594,177657,519039,519039,-0.770,-0.233,0.170,60.0,0.0,0,0.0
11:43:19.255555,25,165184,90321,61478,177576,519039,519039,-0.734,-0.302,0.109,60.0,0.0,0,0.0
11:43:19.259652,26,165425,90378,61357,177616,519039,519039,-0.870,-0.364,0.113,60.0,0.0,0,0.0
11:43:19.263228,27,165325,90406,61302,177506,519039,519039,-1.114,-0.414,0.113,60.0,0.0,0,0.0
11:43:19.450499,28,165032,90396,61271,177373,519039,519039,-1.157,-0.354,0.115,60.0,0.0,0,0.0
11:43:19.454025,29,165117,90378,61322,177467,519039,519039,-1.027,-0.239,0.113,60.0,0.0,0,0.0
11:43:19.456687,30,165153,90432,61500,177598,519039,519039,-1.026,-0.195,0.200,60.0,0.0,0,0.0
11:43:19.460472,31,164895,90543,61683,177405,519039,519039,-1.118,-0.258,0.231,60.0,0.0,0,0.0
11:43:19.462855,32,164641,90365,61484,177137,519039,519039,-1.024,-0.344,0.240,60.0,0.0,0,0.0
11:43:19.648455,33,164391,90148,61212,176756,519039,519039,-0.893,-0.276,0.193,60.0,0.0,0,0.0
11:43:19.651239,34,164363,90164,61316,176519,519039,519039,-0.900,-0.235,0.267,60.0,0.0,0,0.0
11:43:19.654973,35,164525,90278,61475,176510,519039,519039,-0.895,-0.241,0.367,60.0,0.0,0,0.0
11:43:19.657910,36,164886,92759,63221,177051,519039,519039,-0.769,-0.263,0.463,60.0,0.0,0,0.0
11:43:19.661158,37,165259,92568,62747,177395,519039,519039,-0.636,-0.403,0.461,60.0,0.0,0,0.0
11:43:19.848711,38,165591,92507,62598,177431,519039,519039,-0.611,-0.378,0.285,60.0,0.0,0,0.0
11:43:19.851623,39,166147,92567,62586,177586,519039,519039,-0.647,-0.361,0.211,60.0,0.0,0,0.0
11:43:19.854525,40,166584,92495,62561,177878,519039,519039,-0.708,-0.376,0.156,60.0,0.0,0,0.0
11:43:19.857732,41,166619,92458,62610,178123,519039,519039,-0.708,-0.344,0.133,60.0,0.0,0,0.0
11:43:19.861198,42,166465,92516,62743,178262,519039,519039,-0.802,-0.265,0.177,60.0,0.0,0,0.0
11:43:20.049820,43,166185,92840,63050,178216,519039,519039,-1.222,-0.325,0.215,60.0,0.0,0,0.0
11:43:20.053046,44,165807,92709,62875,177910,519039,519039,-1.085,-0.391,0.213,60.0,0.0,0,0.0
11:43:20.057556,45,165831,92556,62731,177928,519039,519039,-1.075,-0.308,0.140,60.0,0.0,0,0.0
11:43:20.061337,46,165747,92660,62834,177878,519039,519039,-1.135,-0.271,0.118,60.0,0.0,0,0.0
11:43:20.064772,47,165711,92650,62909,177872,519039,519039,-1.031,-0.258,0.114,60.0,0.0,0,0.0
11:43:20.250571,48,165711,92498,62800,177938,519039,519039,-0.854,-0.235,0.115,60.0,0.0,0,0.0
11:43:20.254096,49,165706,92495,62820,178017,519039,519039,-0.778,-0.220,0.112,60.0,0.0,0,0.0
