timestmp,smpleCnt,grnCnt,led2,led3,grn2Cnt,irCnt,redCnt,accelX,accelY,accelZ,hr,rr,rrsecure,spo2
15:13:08.408553,0,140250,32571,33292,139452,106630,106635,-0.162,-0.957,-0.005,60.0,0.0,0,0.0
15:13:08.414461,1,271441,32504,33236,266153,237329,237525,-0.257,-1.021,-0.041,60.0,0.0,0,0.0
15:13:08.422066,2,269844,32499,33263,252698,368460,368510,-0.447,-1.246,0.008,60.0,0.0,0,0.0
15:13:08.426646,3,216995,32479,33251,201926,493650,493700,-0.304,-1.145,0.002,60.0,0.0,0,0.0
15:13:08.430332,4,190813,32454,33190,176338,524159,524159,-0.287,-1.256,-0.082,60.0,0.0,0,0.0
15:13:08.434808,5,179235,32513,33227,166010,524159,524159,-0.025,-1.088,0.027,60.0,0.0,0,0.0
15:13:08.437953,6,175786,32564,33264,162402,524159,524159,-0.002,-1.018,0.022,60.0,0.0,0,0.0
15:13:08.442262,7,166007,32617,33317,153109,524159,524159,-0.071,-0.956,-0.078,60.0,0.0,0,0.0
15:13:08.603672,8,166444,32658,33341,153252,524159,524159,-0.123,-0.918,-0.142,60.0,0.0,0,0.0
15:13:08.607411,9,167032,32586,33313,153374,524159,524159,-0.134,-0.927,-0.154,60.0,0.0,0,0.0
15:13:08.609954,10,167656,32517,33225,153412,524159,524159,-0.117,-1.007,-0.144,60.0,0.0,0,0.0
15:13:08.612518,11,168257,32480,33182,153445,524159,524159,-0.096,-1.083,-0.088,60.0,0.0,0,0.0
15:13:08.615989,12,168779,62940,63425,153469,524159,524159,-0.023,-1.025,-0.051,60.0,0.0,0,0.0
15:13:08.805243,13,168843,64601,65200,153233,524159,524159,0.014,-1.081,-0.010,60.0,0.0,0,0.0
15:13:08.807834,14,168947,64575,65220,153021,524159,524159,-0.016,-1.170,-0.041,60.0,0.0,0,0.0
15:13:08.810586,15,169346,64599,65214,153030,524159,524159,-0.018,-1.048,-0.073,60.0,0.0,0,0.0
15:13:08.813457,16,169915,64646,65246,153128,524159,524159,-0.009,-1.012,-0.130,60.0,0.0,0,0.0
15:13:08.816793,17,170605,64669,65210,153317,524159,524159,-0.026,-1.059,-0.304,60.0,0.0,0,0.0
15:13:09.005508,18,171438,64644,65148,153579,524159,524159,-0.060,-1.034,-0.266,60.0,0.0,0,0.0
15:13:09.008703,19,172225,64583,65095,153770,524159,524159,-0.036,-0.992,-0.170,60.0,0.0,0,0.0
15:13:09.011165,20,172957,64541,65086,153884,524159,524159,-0.021,-1.024,-0.240,60.0,0.0,0,0.0
15:13:09.014657,21,173704,64535,65062,154019,524159,524159,-0.020,-1.032,-0.201,60.0,0.0,0,0.0
15:13:09.017162,22,174444,64550,65073,154266,524159,524159,-0.026,-1.020,-0.170,60.0,0.0,0,0.0
15:13:09.206711,23,175231,64541,65051,154529,524159,524159,-0.059,-1.069,-0.195,60.0,0.0,0,0.0
15:13:09.211900,24,176076,116512,117315,154765,524159,524159,-0.116,-1.085,-0.204,60.0,0.0,0,0.0
15:13:09.215043,25,176726,125986,127470,154799,524159,524159,-0.132,-1.096,-0.206,60.0,0.0,0,0.0
15:13:09.219174,26,177222,125677,127252,154651,524159,524159,-0.113,-1.154,-0.184,60.0,0.0,0,0.0
15:13:09.221350,27,177891,125471,127021,154531,524159,524159,-0.190,-1.239,-0.125,60.0,0.0,0,0.0
15:13:09.407011,28,178689,125459,126920,154581,524159,524159,-0.301,-1.058,-0.052,60.0,0.0,0,0.0
