timestmp,smpleCnt,grnCnt,led2,led3,grn2Cnt,irCnt,redCnt,accelX,accelY,accelZ,hr,rr,rrsecure,spo2
14:23:46.222948,0,73551,13981,8841,92146,106638,106698,0.397,0.759,0.453,60.0,0.0,0,0.0
14:23:46.227659,1,72444,14046,8946,92858,237356,237448,0.475,0.715,0.515,60.0,0.0,0,0.0
14:23:46.233827,2,89553,14315,9140,116248,368535,368671,0.472,0.703,0.530,60.0,0.0,0,0.0
14:23:46.238425,3,106948,14597,9332,140285,493642,493716,0.467,0.898,0.430,60.0,0.0,0,0.0
14:23:46.243095,4,125029,14746,9431,164944,524159,524159,0.589,0.867,0.449,60.0,0.0,0,0.0
14:23:46.247425,5,140827,14870,9548,186768,524159,524159,0.423,0.601,0.510,60.0,0.0,0,0.0
14:23:46.251621,6,151255,14973,9668,201290,524159,524159,0.407,0.668,0.546,60.0,0.0,0,0.0
14:23:46.255952,7,157130,15015,9698,209416,524159,524159,0.505,0.658,0.506,60.0,0.0,0,0.0
14:23:46.419851,8,161157,15043,9731,214806,524159,524159,0.520,0.593,0.463,60.0,0.0,0,0.0
14:23:46.422675,9,162516,15065,9790,216363,524159,524159,0.482,0.572,0.447,60.0,0.0,0,0.0
14:23:46.425117,10,162955,15098,9823,216755,524159,524159,0.420,0.602,0.388,60.0,0.0,0,0.0
14:23:46.427790,11,163370,15134,9848,217132,524159,524159,0.422,0.550,0.387,60.0,0.0,0,0.0
14:23:46.430905,12,163680,30285,19475,217502,524159,524159,0.518,0.614,0.392,60.0,0.0,0,0.0
14:23:46.618829,13,163829,30278,19487,217682,524159,524159,0.592,0.622,0.416,60.0,0.0,0,0.0
14:23:46.622846,14,163549,30386,19561,217548,524159,524159,0.599,0.575,0.445,60.0,0.0,0,0.0
14:23:46.625836,15,163176,30566,19745,217456,524159,524159,0.730,0.751,0.303,60.0,0.0,0,0.0
14:23:46.629657,16,163038,30746,19914,217550,524159,524159,0.708,0.709,0.247,60.0,0.0,0,0.0
14:23:46.631766,17,163301,30822,20011,217701,524159,524159,0.839,0.633,0.446,60.0,0.0,0,0.0
14:23:46.820655,18,164105,30912,20092,218066,524159,524159,0.769,0.554,0.447,60.0,0.0,0,0.0
14:23:46.825706,19,165285,30956,20139,218607,524159,524159,0.658,0.569,0.352,60.0,0.0,0,0.0
14:23:46.829412,20,166623,31018,20190,219172,524159,524159,0.505,0.669,0.331,60.0,0.0,0,0.0
14:23:46.832881,21,167804,31041,20204,219529,524159,524159,0.495,0.635,0.334,60.0,0.0,0,0.0
14:23:46.837045,22,167972,30870,20056,219186,524159,524159,0.599,0.498,0.381,60.0,0.0,0,0.0
14:23:47.020443,23,167386,30613,19824,218365,524159,524159,0.627,0.608,0.407,60.0,0.0,0,0.0
14:23:47.024918,24,166551,58990,38586,217728,524159,524159,0.681,0.748,0.372,60.0,0.0,0,0.0
14:23:47.027699,25,165554,59350,38374,217342,524159,524159,0.607,0.680,0.356,60.0,0.0,0,0.0
14:23:47.031276,26,164376,59260,38262,216673,524159,524159,0.546,0.695,0.356,60.0,0.0,0,0.0
14:23:47.034436,27,162926,59416,38291,215856,524159,524159,0.569,0.861,0.332,60.0,0.0,0,0.0
14:23:47.222989,28,161070,59744,38542,214586,524159,524159,0.548,0.794,0.362,60.0,0.0,0,0.0
14:23:47.226054,29,159813,59592,38557,214015,524159,524159,0.563,0.771,0.412,60.0,0.0,0,0.0
14:23:47.229356,30,159129,59615,38862,213590,524159,524159,0.395,0.637,0.477,60.0,0.0,0,0.0
14:23:47.232682,31,159105,59223,38883,212787,524159,524159,0.306,0.787,0.420,60.0,0.0,0,0.0
14:23:47.234848,32,159919,58844,38822,212526,524159,524159,0.219,0.806,0.359,60.0,0.0,0,0.0
14:23:47.421109,33,161214,58736,38875,212401,524159,524159,0.162,0.782,0.335,60.0,0.0,0,0.0
14:23:47.425658,34,163438,58802,38992,213043,524159,524159,0.042,0.873,0.281,60.0,0.0,0,0.0
14:23:47.432344,35,166142,59007,39207,213881,524159,524159,0.002,0.809,0.361,60.0,0.0,0,0.0
14:23:47.435580,36,168398,60837,40562,214338,524159,524159,-0.010,0.754,0.406,60.0,0.0,0,0.0
14:23:47.440421,37,169769,60941,40722,213860,524159,524159,0.002,0.766,0.372,60.0,0.0,0,0.0
