timestmp,smpleCnt,grnCnt,led2,led3,grn2Cnt,irCnt,redCnt,accelX,accelY,accelZ,hr,rr,rrsecure,spo2
10:05:24.849181,0,103475,29200,25623,102998,102792,102863,-0.136,-0.942,0.404,60.0,0.0,0,0.0
10:05:24.853765,1,229419,29143,25613,225602,232241,232378,-0.136,-0.932,0.411,60.0,0.0,0,0.0
10:05:24.860566,2,224888,29148,25620,217338,363475,363545,-0.134,-0.930,0.410,60.0,0.0,0,0.0
10:05:24.865707,3,200244,29160,25620,189392,488603,488682,-0.136,-0.937,0.411,60.0,0.0,0,0.0
10:05:24.869565,4,181358,29137,25636,173473,519039,519039,-0.138,-0.937,0.407,60.0,0.0,0,0.0
10:05:24.872618,5,172643,29153,25601,165050,519039,519039,-0.139,-0.938,0.405,60.0,0.0,0,0.0
10:05:24.874843,6,168556,29123,25618,161128,519039,519039,-0.136,-0.938,0.406,60.0,0.0,0,0.0
10:05:24.876661,7,168498,29144,25613,161084,519039,519039,-0.137,-0.940,0.402,60.0,0.0,0,0.0
10:05:25.038953,8,168444,29135,25627,161067,519039,519039,-0.138,-0.942,0.401,60.0,0.0,0,0.0
10:05:25.041571,9,168361,29145,25607,161023,519039,519039,-0.137,-0.945,0.402,60.0,0.0,0,0.0
10:05:25.044631,10,168319,29157,25607,161043,519039,519039,-0.136,-0.928,0.407,60.0,0.0,0,0.0
10:05:25.047317,11,168394,29167,25609,161160,519039,519039,-0.135,-0.942,0.402,60.0,0.0,0,0.0
10:05:25.050258,12,168504,54240,46703,161314,519039,519039,-0.136,-0.940,0.403,60.0,0.0,0,0.0
10:05:25.239404,13,168671,53211,45437,161535,519039,519039,-0.137,-0.932,0.408,60.0,0.0,0,0.0
10:05:25.242537,14,168873,53207,45435,161788,519039,519039,-0.138,-0.945,0.404,60.0,0.0,0,0.0
10:05:25.245282,15,169092,53229,45424,162053,519039,519039,-0.138,-0.937,0.405,60.0,0.0,0,0.0
10:05:25.248159,16,169323,53235,45457,162326,519039,519039,-0.136,-0.935,0.410,60.0,0.0,0,0.0
10:05:25.250897,17,169590,53249,45481,162634,519039,519039,-0.135,-0.941,0.404,60.0,0.0,0,0.0
10:05:25.442010,18,169845,53245,45482,162931,519039,519039,-0.135,-0.937,0.408,60.0,0.0,0,0.0
10:05:25.445389,19,170117,53269,45489,163242,519039,519039,-0.136,-0.943,0.407,60.0,0.0,0,0.0
10:05:25.448465,20,170382,53284,45491,163546,519039,519039,-0.137,-0.941,0.408,60.0,0.0,0,0.0
10:05:25.451875,21,170646,53303,45497,163860,519039,519039,-0.137,-0.920,0.411,60.0,0.0,0,0.0
10:05:25.454101,22,170940,53310,45499,164209,519039,519039,-0.136,-0.940,0.408,60.0,0.0,0,0.0
10:05:25.641361,23,171240,53328,45497,164559,519039,519039,-0.136,-0.941,0.407,60.0,0.0,0,0.0
10:05:25.644876,24,171528,103719,92163,164894,519039,519039,-0.136,-0.932,0.409,60.0,0.0,0,0.0
10:05:25.648470,25,171504,109795,94463,164911,519039,519039,-0.137,-0.940,0.404,60.0,0.0,0,0.0
10:05:25.651845,26,170910,109684,94410,164335,519039,519039,-0.135,-0.943,0.402,60.0,0.0,0,0.0
10:05:25.655839,27,170235,109627,94417,163677,519039,519039,-0.136,-0.935,0.407,60.0,0.0,0,0.0
10:05:25.840841,28,169871,109595,94411,163324,519039,519039,-0.136,-0.940,0.409,60.0,0.0,0,0.0
10:05:25.843837,29,169629,109572,94398,163122,519039,519039,-0.137,-0.933,0.406,60.0,0.0,0,0.0
10:05:25.847008,30,169389,109546,94424,162906,519039,519039,-0.138,-0.937,0.408,60.0,0.0,0,0.0
10:05:25.850198,31,169203,109538,94405,162769,519039,519039,-0.137,-0.938,0.407,60.0,0.0,0,0.0
10:05:25.853144,32,169202,109522,94413,162807,519039,519039,-0.136,-0.936,0.409,60.0,0.0,0,0.0
10:05:26.044300,33,169224,109523,94408,162855,519039,519039,-0.135,-0.940,0.406,60.0,0.0,0,0.0
10:05:26.048321,34,169236,109514,94413,162882,519039,519039,-0.137,-0.934,0.408,60.0,0.0,0,0.0
10:05:26.052326,35,169253,109512,94405,162927,519039,519039,-0.137,-0.937,0.405,60.0,0.0,0,0.0
10:05:26.055979,36,169335,112530,97096,163051,519039,519039,-0.137,-0.942,0.401,60.0,0.0,0,0.0
10:05:26.059387,37,169498,112539,97094,163243,519039,519039,-0.135,-0.942,0.405,60.0,0.0,0,0.0
10:05:26.243060,38,169724,112549,97103,163490,519039,519039,-0.135,-0.942,0.405,60.0,0.0,0,0.0
10:05:26.246709,39,169971,112560,97121,163754,519039,519039,-0.137,-0.937,0.408,60.0,0.0,0,0.0
10:05:26.249833,40,170257,112570,97117,164052,519039,519039,-0.137,-0.937,0.409,60.0,0.0,0,0.0
10:05:26.253197,41,170544,112597,97132,164365,519039,519039,-0.135,-0.937,0.408,60.0,0.0,0,0.0
10:05:26.255488,42,170826,112606,97137,164670,519039,519039,-0.135,-0.936,0.409,60.0,0.0,0,0.0
10:05:26.443649,43,171135,112630,97167,164994,519039,519039,-0.136,-0.932,0.411,60.0,0.0,0,0.0
10:05:26.446836,44,171453,112657,97170,165327,519039,519039,-0.136,-0.937,0.406,60.0,0.0,0,0.0
10:05:26.450287,45,171763,112663,97174,165652,519039,519039,-0.136,-0.939,0.404,60.0,0.0,0,0.0
10:05:26.453411,46,172088,112692,97187,165990,519039,519039,-0.136,-0.940,0.403,60.0,0.0,0,0.0
10:05:26.455701,47,172418,112720,97198,166323,519039,519039,-0.137,-0.943,0.404,60.0,0.0,0,0.0
10:05:26.642767,48,172757,112739,97202,166664,519039,519039,-0.135,-0.937,0.404,60.0,0.0,0,0.0
10:05:26.645989,49,173118,112766,97232,167032,519039,519039,-0.137,-0.939,0.402,60.0,0.0,0,0.0
10:05:26.648984,50,173464,112798,97241,167394,519039,519039,-0.136,-0.940,0.404,60.0,0.0,0,0.0
10:05:26.652462,51,173821,112817,97251,167755,519039,519039,-0.136,-0.937,0.404,60.0,0.0,0,0.0
10:05:26.655580,52,174162,112843,97266,168109,519039,519039,-0.136,-0.936,0.406,60.0,0.0,0,0.0
10:05:26.843294,53,174520,112872,97274,168473,519039,519039,-0.137,-0.944,0.400,60.0,0.0,0,0.0
10:05:26.846437,54,174849,112913,97295,168795,519039,519039,-0.137,-0.938,0.404,60.0,0.0,0,0.0
10:05:26.849025,55,175187,112941,97315,169117,519039,519039,-0.138,-0.940,0.403,60.0,0.0,0,0.0
10:05:26.851581,56,175549,112960,97322,169461,519039,519039,-0.137,-0.946,0.399,60.0,0.0,0,0.0
10:05:26.854443,57,175786,112947,97324,169684,519039,519039,-0.137,-0.935,0.402,60.0,0.0,0,0.0
10:05:27.045116,58,175562,112883,97290,169447,519039,519039,-0.136,-0.938,0.403,60.0,0.0,0,0.0
10:05:27.048823,59,175054,112826,97275,168927,519039,519039,-0.136,-0.949,0.392,60.0,0.0,0,0.0
10:05:27.051867,60,174707,112836,97268,168566,519039,519039,-0.138,-0.934,0.399,60.0,0.0,0,0.0
10:05:27.055171,61,174597,112834,97277,168422,519039,519039,-0.137,-0.942,0.400,60.0,0.0,0,0.0
10:05:27.057751,62,174481,112850,97277,168267,519039,519039,-0.137,-0.944,0.398,60.0,0.0,0,0.0
10:05:27.244086,63,174357,112831,97273,168114,519039,519039,-0.137,-0.940,0.400,60.0,0.0,0,0.0
10:05:27.246620,64,174281,112830,97267,168022,519039,519039,-0.137,-0.938,0.402,60.0,0.0,0,0.0
10:05:27.249523,65,174341,112849,97279,168072,519039,519039,-0.138,-0.941,0.398,60.0,0.0,0,0.0
10:05:27.252393,66,174337,112840,97265,168059,519039,519039,-0.137,-0.941,0.398,60.0,0.0,0,0.0
10:05:27.255099,67,174342,112840,97276,168046,519039,519039,-0.138,-0.943,0.396,60.0,0.0,0,0.0
10:05:27.445214,68,174388,112852,97264,168066,519039,519039,-0.137,-0.942,0.398,60.0,0.0,0,0.0
10:05:27.448533,69,174471,112850,97268,168138,519039,519039,-0.138,-0.941,0.397,60.0,0.0,0,0.0
10:05:27.451054,70,174597,112862,97258,168252,519039,519039,-0.138,-0.943,0.397,60.0,0.0,0,0.0
10:05:27.453843,71,174771,112880,97273,168415,519039,519039,-0.139,-0.948,0.393,60.0,0.0,0,0.0
10:05:27.456523,72,174959,112896,97268,168592,519039,519039,-0.138,-0.941,0.398,60.0,0.0,0,0.0
10:05:27.645932,73,175163,112915,97278,168782,519039,519039,-0.138,-0.940,0.399,60.0,0.0,0,0.0
10:05:27.648617,74,175415,112943,97298,169020,519039,519039,-0.137,-0.942,0.397,60.0,0.0,0,0.0
10:05:27.650939,75,175641,112948,97284,169249,519039,519039,-0.137,-0.941,0.397,60.0,0.0,0,0.0
10:05:27.655531,76,175878,112972,97310,169493,519039,519039,-0.138,-0.939,0.398,60.0,0.0,0,0.0
