timestmp,smpleCnt,grnCnt,led2,led3,grn2Cnt,irCnt,redCnt,accelX,accelY,accelZ,hr,rr,rrsecure,spo2
16:34:57.350538,0,128970,16238,14418,139377,106615,106698,0.000,-0.872,0.516,60.0,0.0,0,0.0
16:34:57.354191,1,150600,16197,14426,200916,237327,237390,0.016,-0.830,0.533,60.0,0.0,0,0.0
16:34:57.357227,2,152000,16236,14448,203262,368586,368543,0.089,-0.858,0.517,60.0,0.0,0,0.0
16:34:57.362732,3,155842,16220,14409,208727,493609,493666,0.193,-0.856,0.490,60.0,0.0,0,0.0
16:34:57.366236,4,159726,16195,14411,214426,524031,524031,0.200,-0.720,0.533,60.0,0.0,0,0.0
16:34:57.370406,5,159551,16211,14418,214610,524031,524031,0.217,-0.792,0.505,60.0,0.0,0,0.0
16:34:57.374739,6,159442,16193,14454,214871,524031,524031,0.244,-0.841,0.557,60.0,0.0,0,0.0
16:34:57.378563,7,159218,16229,14435,215018,524031,524031,0.353,-0.728,0.448,60.0,0.0,0,0.0
16:34:57.547009,8,158796,16195,14415,214625,524031,524031,0.371,-1.142,0.626,60.0,0.0,0,0.0
16:34:57.550299,9,158581,16174,14363,214485,524031,524031,0.343,-0.897,0.436,60.0,0.0,0,0.0
16:34:57.553172,10,158318,16173,14341,214330,524031,524031,0.355,-0.904,0.613,60.0,0.0,0,0.0
16:34:57.556439,11,158316,16155,14333,214396,524031,524031,0.372,-0.754,0.570,60.0,0.0,0,0.0
16:34:57.559737,12,158435,32350,28329,214393,524031,524031,0.368,-0.775,0.462,60.0,0.0,0,0.0
16:34:57.748117,13,158725,32351,28339,214643,524031,524031,0.360,-0.758,0.441,60.0,0.0,0,0.0
16:34:57.751386,14,158893,32355,28335,214928,524031,524031,0.382,-0.734,0.513,60.0,0.0,0,0.0
16:34:57.754724,15,158896,32370,28339,215172,524031,524031,0.389,-0.782,0.542,60.0,0.0,0,0.0
16:34:57.758140,16,158934,32348,28337,215469,524031,524031,0.365,-0.772,0.551,60.0,0.0,0,0.0
16:34:57.761673,17,158942,32361,28380,215778,524031,524031,0.364,-0.766,0.519,60.0,0.0,0,0.0
16:34:57.948128,18,158891,32357,28363,216087,524031,524031,0.388,-0.761,0.491,60.0,0.0,0,0.0
16:34:57.952749,19,158783,32367,28369,216331,524031,524031,0.394,-0.733,0.486,60.0,0.0,0,0.0
16:34:57.957111,20,158721,32393,28404,216566,524031,524031,0.391,-0.713,0.506,60.0,0.0,0,0.0
16:34:57.960900,21,158622,32373,28346,216630,524031,524031,0.458,-0.771,0.492,60.0,0.0,0,0.0
16:34:57.963861,22,158541,32370,28370,216696,524031,524031,0.442,-0.855,0.464,60.0,0.0,0,0.0
16:34:58.148656,23,158527,32393,28415,216806,524031,524031,0.372,-0.760,0.588,60.0,0.0,0,0.0
16:34:58.151795,24,158529,62061,55860,216750,524031,524031,0.406,-0.860,0.526,60.0,0.0,0,0.0
16:34:58.155355,25,158572,63588,55863,216657,524031,524031,0.506,-0.751,0.475,60.0,0.0,0,0.0
16:34:58.158441,26,158538,63563,55918,216615,524031,524031,0.456,-0.745,0.479,60.0,0.0,0,0.0
16:34:58.162406,27,158484,63628,56013,216760,524031,524031,0.361,-0.763,0.468,60.0,0.0,0,0.0
16:34:58.349834,28,158331,63619,56067,216897,524031,524031,0.441,-0.753,0.484,60.0,0.0,0,0.0
16:34:58.354088,29,158193,63602,56020,216917,524031,524031,0.449,-0.780,0.500,60.0,0.0,0,0.0
16:34:58.357542,30,158174,63565,55984,217002,524031,524031,0.465,-0.796,0.497,60.0,0.0,0,0.0
16:34:58.360378,31,158201,63548,55959,217019,524031,524031,0.424,-0.787,0.486,60.0,0.0,0,0.0
16:34:58.363669,32,158341,63559,55954,217168,524031,524031,0.367,-0.766,0.479,60.0,0.0,0,0.0
16:34:58.551721,33,158509,63475,55880,217364,524031,524031,0.384,-0.851,0.463,60.0,0.0,0,0.0
16:34:58.555169,34,158676,63456,55828,217448,524031,524031,0.371,-0.921,0.446,60.0,0.0,0,0.0
16:34:58.558189,35,158860,63408,55736,217540,524031,524031,0.415,-0.877,0.538,60.0,0.0,0,0.0
16:34:58.561650,36,159166,65092,57286,217579,524031,524031,0.334,-0.919,0.535,60.0,0.0,0,0.0
16:34:58.563947,37,159748,65223,57395,217782,524031,524031,0.225,-0.782,0.610,60.0,0.0,0,0.0
16:34:58.749631,38,160386,65268,57482,217962,524031,524031,0.261,-0.753,0.521,60.0,0.0,0,0.0
16:34:58.752738,39,161015,65344,57527,218091,524031,524031,0.233,-0.815,0.465,60.0,0.0,0,0.0
16:34:58.755994,40,161694,65493,57692,218333,524031,524031,0.111,-0.828,0.498,60.0,0.0,0,0.0
16:34:58.759697,41,162242,65508,57704,218475,524031,524031,0.087,-0.893,0.541,60.0,0.0,0,0.0
16:34:58.762604,42,162704,65468,57714,218470,524031,524031,0.013,-0.780,0.459,60.0,0.0,0,0.0
16:34:58.950135,43,163046,65422,57720,218354,524031,524031,0.060,-0.893,0.592,60.0,0.0,0,0.0
16:34:58.953231,44,163325,65423,57741,218226,524031,524031,0.048,-0.870,0.495,60.0,0.0,0,0.0
16:34:58.956674,45,163586,65397,57719,218157,524031,524031,0.004,-0.853,0.506,60.0,0.0,0,0.0
16:34:58.959854,46,163851,65396,57735,218176,524031,524031,-0.015,-0.844,0.505,60.0,0.0,0,0.0
16:34:58.962940,47,164090,65405,57745,218267,524031,524031,-0.022,-0.810,0.494,60.0,0.0,0,0.0
16:34:59.151468,48,164298,65409,57744,218409,524031,524031,-0.043,-0.875,0.514,60.0,0.0,0,0.0
16:34:59.155171,49,164489,65444,57786,218617,524031,524031,-0.149,-0.853,0.595,60.0,0.0,0,0.0
16:34:59.158040,50,164681,65471,57828,218788,524031,524031,-0.102,-0.775,0.532,60.0,0.0,0,0.0
16:34:59.161387,51,164840,65468,57820,218980,524031,524031,0.084,-0.878,0.450,60.0,0.0,0,0.0
16:34:59.165254,52,164918,65455,57890,219189,524031,524031,-0.017,-0.818,0.488,60.0,0.0,0,0.0
16:34:59.352675,53,164976,65511,57883,219416,524031,524031,-0.086,-0.893,0.497,60.0,0.0,0,0.0
16:34:59.356154,54,164999,65471,57931,219629,524031,524031,-0.044,-0.880,0.476,60.0,0.0,0,0.0
16:34:59.359166,55,164965,65479,57923,219846,524031,524031,0.004,-0.841,0.525,60.0,0.0,0,0.0
16:34:59.362622,56,164847,65485,57969,220048,524031,524031,0.095,-0.832,0.513,60.0,0.0,0,0.0
16:34:59.365305,57,164693,65449,57877,220168,524031,524031,0.096,-0.841,0.552,60.0,0.0,0,0.0
16:34:59.552340,58,164300,65396,57890,219962,524031,524031,0.127,-0.850,0.516,60.0,0.0,0,0.0
16:34:59.555486,59,163685,65338,57888,219516,524031,524031,0.226,-0.801,0.523,60.0,0.0,0,0.0
16:34:59.558871,60,163052,65300,57769,219090,524031,524031,0.259,-0.736,0.537,60.0,0.0,0,0.0
16:34:59.561615,61,162274,65255,57707,218581,524031,524031,0.325,-0.842,0.530,60.0,0.0,0,0.0
16:34:59.564872,62,161445,65305,57788,218178,524031,524031,0.266,-1.027,0.585,60.0,0.0,0,0.0
16:34:59.751852,63,160801,65335,57797,217973,524031,524031,0.327,-0.852,0.591,60.0,0.0,0,0.0
