timestmp,smpleCnt,grnCnt,led2,led3,grn2Cnt,irCnt,redCnt,accelX,accelY,accelZ,hr,rr,rrsecure,spo2
16:33:46.330994,0,140228,23584,21656,139423,106629,106653,0.162,-1.024,0.113,60.0,0.0,0,0.0
16:33:46.336863,1,254588,23549,21600,251195,237245,237289,0.191,-1.062,-0.040,60.0,0.0,0,0.0
16:33:46.341290,2,223570,23483,21524,219820,368405,368503,0.239,-1.078,-0.060,60.0,0.0,0,0.0
16:33:46.345684,3,194555,23427,21471,191055,493653,493739,0.227,-1.110,-0.083,60.0,0.0,0,0.0
16:33:46.349564,4,181883,23416,21467,177750,524159,524159,0.216,-1.118,-0.114,60.0,0.0,0,0.0
16:33:46.352463,5,173299,23444,21497,169282,524159,524159,0.169,-1.119,-0.069,60.0,0.0,0,0.0
16:33:46.355113,6,169574,23471,21493,165570,524159,524159,0.121,-0.978,0.135,60.0,0.0,0,0.0
16:33:46.357903,7,169956,23587,21577,165871,524159,524159,0.029,-0.995,0.207,60.0,0.0,0,0.0
16:33:46.527466,8,170364,23667,21678,166243,524159,524159,-0.058,-0.982,0.137,60.0,0.0,0,0.0
16:33:46.530624,9,170672,23694,21703,166668,524159,524159,-0.170,-1.016,-0.065,60.0,0.0,0,0.0
16:33:46.533746,10,170914,23643,21672,167123,524159,524159,-0.175,-0.968,-0.135,60.0,0.0,0,0.0
16:33:46.536798,11,171167,23618,21591,167430,524159,524159,-0.122,-0.987,-0.002,60.0,0.0,0,0.0
16:33:46.540041,12,170971,47328,42639,167303,524159,524159,-0.061,-1.004,0.023,60.0,0.0,0,0.0
16:33:46.729797,13,170437,47364,42761,166924,524159,524159,-0.031,-0.996,0.048,60.0,0.0,0,0.0
16:33:46.733799,14,169856,47365,42745,166528,524159,524159,-0.087,-0.960,0.075,60.0,0.0,0,0.0
16:33:46.739559,15,169444,47317,42763,166266,524159,524159,-0.162,-0.984,0.057,60.0,0.0,0,0.0
16:33:46.742119,16,169179,47249,42679,166071,524159,524159,-0.255,-1.044,0.107,60.0,0.0,0,0.0
16:33:46.745348,17,169074,47282,42721,165956,524159,524159,-0.238,-1.077,0.037,60.0,0.0,0,0.0
16:33:46.929142,18,168999,47190,42642,165915,524159,524159,-0.194,-1.000,-0.020,60.0,0.0,0,0.0
16:33:46.932101,19,169072,47065,42518,166046,524159,524159,-0.221,-0.975,-0.040,60.0,0.0,0,0.0
16:33:46.934838,20,169103,46963,42430,166113,524159,524159,-0.257,-0.995,-0.017,60.0,0.0,0,0.0
16:33:46.939276,21,169106,46944,42393,166183,524159,524159,-0.277,-0.996,-0.030,60.0,0.0,0,0.0
16:33:46.942228,22,169084,46893,42315,166282,524159,524159,-0.151,-0.980,-0.015,60.0,0.0,0,0.0
16:33:47.129191,23,169138,46819,42293,166439,524159,524159,-0.077,-1.010,0.009,60.0,0.0,0,0.0
16:33:47.131713,24,169258,91595,80729,166627,524159,524159,-0.074,-0.994,0.016,60.0,0.0,0,0.0
