timestmp,smpleCnt,grnCnt,led2,led3,grn2Cnt,irCnt,redCnt,accelX,accelY,accelZ,hr,rr,rrsecure,spo2
14:10:31.673405,0,106484,17335,10495,116829,106573,106707,0.031,0.766,0.396,60.0,0.0,0,0.0
14:10:31.678321,1,112079,17192,10346,127120,237414,237423,0.027,0.788,0.382,60.0,0.0,0,0.0
14:10:31.682720,2,129964,17002,10163,147160,368544,368645,0.073,0.786,0.385,60.0,0.0,0,0.0
14:10:31.687809,3,144980,16851,10033,163830,493701,493781,0.149,0.758,0.396,60.0,0.0,0,0.0
14:10:31.691915,4,153653,16761,9943,173235,524159,524159,0.210,0.773,0.399,60.0,0.0,0,0.0
14:10:31.695270,5,157845,16680,9860,177669,524159,524159,0.130,0.747,0.466,60.0,0.0,0,0.0
14:10:31.699371,6,159798,16602,9795,179855,524159,524159,0.226,0.727,0.454,60.0,0.0,0,0.0
14:10:31.702225,7,159709,16495,9693,180152,524159,524159,0.381,0.734,0.413,60.0,0.0,0,0.0
14:10:31.869017,8,159538,16503,9635,180985,524159,524159,0.463,0.841,0.484,60.0,0.0,0,0.0
14:10:31.872779,9,161015,16695,9768,184061,524159,524159,0.583,0.853,0.413,60.0,0.0,0,0.0
14:10:31.875243,10,159710,16917,9920,184178,524159,524159,0.572,0.878,0.454,60.0,0.0,0,0.0
14:10:31.877679,11,158610,17046,10018,184848,524159,524159,0.490,0.703,0.523,60.0,0.0,0,0.0
14:10:31.880519,12,158434,34365,20046,185925,524159,524159,0.405,0.678,0.480,60.0,0.0,0,0.0
14:10:32.069754,13,158966,34460,20239,186914,524159,524159,0.295,0.753,0.476,60.0,0.0,0,0.0
14:10:32.072480,14,159720,34622,20347,187630,524159,524159,0.263,0.607,0.477,60.0,0.0,0,0.0
14:10:32.075310,15,160568,34677,20437,188211,524159,524159,0.390,0.552,0.449,60.0,0.0,0,0.0
14:10:32.077775,16,161149,34716,20517,188347,524159,524159,0.486,0.496,0.460,60.0,0.0,0,0.0
14:10:32.081116,17,161631,34732,20595,188365,524159,524159,0.598,0.488,0.463,60.0,0.0,0,0.0
14:10:32.269293,18,161862,34819,20647,188272,524159,524159,0.684,0.543,0.471,60.0,0.0,0,0.0
14:10:32.271927,19,162029,34913,20710,188339,524159,524159,0.597,0.576,0.432,60.0,0.0,0,0.0
14:10:32.275034,20,162396,35151,20888,188732,524159,524159,0.594,0.684,0.406,60.0,0.0,0,0.0
14:10:32.278138,21,162793,35318,21011,189274,524159,524159,0.682,0.898,0.345,60.0,0.0,0,0.0
14:10:32.280835,22,163470,35350,21106,190224,524159,524159,0.759,0.819,0.298,60.0,0.0,0,0.0
14:10:32.471514,23,164913,35466,21173,191723,524159,524159,0.769,0.620,0.178,60.0,0.0,0,0.0
14:10:32.475361,24,166266,66673,41843,192850,524159,524159,0.836,0.536,0.296,60.0,0.0,0,0.0
14:10:32.478436,25,167543,69979,42169,193839,524159,524159,0.548,0.527,0.288,60.0,0.0,0,0.0
14:10:32.481949,26,168440,70290,42422,194387,524159,524159,0.390,0.585,0.279,60.0,0.0,0,0.0
14:10:32.486750,27,168710,70320,42480,194522,524159,524159,0.463,0.677,0.280,60.0,0.0,0,0.0
14:10:32.670606,28,168762,70069,42316,194567,524159,524159,0.597,0.647,0.342,60.0,0.0,0,0.0
14:10:32.673699,29,169006,69933,42239,194635,524159,524159,0.668,0.621,0.351,60.0,0.0,0,0.0
14:10:32.676235,30,169353,69756,42141,194658,524159,524159,0.632,0.652,0.334,60.0,0.0,0,0.0
14:10:32.678756,31,169719,69662,42072,194554,524159,524159,0.581,0.659,0.358,60.0,0.0,0,0.0
14:10:32.681614,32,170178,69642,41985,194577,524159,524159,0.523,0.622,0.357,60.0,0.0,0,0.0
