timestmp,smpleCnt,grnCnt,led2,led3,grn2Cnt,irCnt,redCnt,accelX,accelY,accelZ,hr,rr,rrsecure,spo2
10:08:57.908483,0,121001,14115,8504,122575,106652,106728,0.290,-1.035,0.070,60.0,0.0,0,0.0
10:08:57.911777,1,135139,14095,8514,138695,237351,237455,0.395,-0.973,0.018,60.0,0.0,0,0.0
10:08:57.917397,2,143707,14073,8528,147274,368503,368628,0.370,-1.009,0.042,60.0,0.0,0,0.0
10:08:57.922448,3,152529,14115,8507,156235,493615,493765,0.299,-1.010,0.124,60.0,0.0,0,0.0
10:08:57.924948,4,155849,14065,8491,159502,524159,524159,0.356,-0.913,0.069,60.0,0.0,0,0.0
10:08:57.927333,5,159278,14065,8457,162960,524159,524159,0.365,-0.948,0.036,60.0,0.0,0,0.0
10:08:57.930425,6,160917,14050,8435,164584,524159,524159,0.367,-0.927,0.004,60.0,0.0,0,0.0
10:08:57.932812,7,160792,14056,8483,164424,524159,524159,0.367,-0.959,0.007,60.0,0.0,0,0.0
10:08:58.104943,8,160681,14064,8443,164451,524159,524159,0.367,-0.960,0.028,60.0,0.0,0,0.0
10:08:58.107842,9,160585,14051,8459,164393,524159,524159,0.405,-0.944,0.011,60.0,0.0,0,0.0
10:08:58.112293,10,160436,14045,8463,164240,524159,524159,0.432,-1.002,-0.009,60.0,0.0,0,0.0
10:08:58.116071,11,160304,14053,8441,164208,524159,524159,0.396,-1.009,-0.012,60.0,0.0,0,0.0
10:08:58.119375,12,160152,28175,16716,164024,524159,524159,0.381,-0.998,-0.008,60.0,0.0,0,0.0
10:08:58.305335,13,159964,28191,16696,163595,524159,524159,0.389,-1.050,-0.054,60.0,0.0,0,0.0
10:08:58.308027,14,159761,28194,16725,163106,524159,524159,0.410,-1.104,-0.017,60.0,0.0,0,0.0
10:08:58.312570,15,159607,28195,16717,162606,524159,524159,0.369,-0.999,0.187,60.0,0.0,0,0.0
10:08:58.315215,16,159316,28225,16738,161855,524159,524159,0.404,-0.977,0.110,60.0,0.0,0,0.0
10:08:58.317676,17,158838,28239,16766,161263,524159,524159,0.457,-0.986,0.053,60.0,0.0,0,0.0
10:08:58.506065,18,158199,28259,16800,161115,524159,524159,0.378,-0.968,0.094,60.0,0.0,0,0.0
10:08:58.510383,19,157651,28281,16802,161354,524159,524159,0.289,-0.951,0.090,60.0,0.0,0,0.0
10:08:58.513574,20,157317,28323,16794,161586,524159,524159,0.234,-0.923,0.060,60.0,0.0,0,0.0
10:08:58.516129,21,157181,28338,16827,161928,524159,524159,0.214,-0.892,0.027,60.0,0.0,0,0.0
10:08:58.518848,22,157204,28362,16864,162376,524159,524159,0.144,-0.960,0.032,60.0,0.0,0,0.0
10:08:58.708284,23,157332,28388,16876,162893,524159,524159,0.147,-0.957,0.089,60.0,0.0,0,0.0
10:08:58.713522,24,157507,55855,33283,163365,524159,524159,0.148,-0.946,0.095,60.0,0.0,0,0.0
10:08:58.718164,25,157734,55870,33319,163840,524159,524159,0.097,-1.022,0.076,60.0,0.0,0,0.0
10:08:58.732824,26,157964,55890,33366,164284,524159,524159,0.012,-1.128,0.038,60.0,0.0,0,0.0
10:08:58.737889,27,158308,55918,33403,164657,524159,524159,-0.014,-1.048,0.020,60.0,0.0,0,0.0
10:08:58.906474,28,158669,55964,33465,164868,524159,524159,-0.019,-1.028,-0.006,60.0,0.0,0,0.0
10:08:58.909496,29,159060,56023,33488,165169,524159,524159,-0.028,-1.065,-0.012,60.0,0.0,0,0.0
10:08:58.912455,30,159471,56004,33514,165492,524159,524159,-0.004,-1.024,0.004,60.0,0.0,0,0.0
10:08:58.915665,31,159971,55916,33500,165841,524159,524159,0.048,-1.000,0.007,60.0,0.0,0,0.0
10:08:58.919676,32,160379,55853,33473,166033,524159,524159,0.121,-1.011,0.017,60.0,0.0,0,0.0
10:08:59.108224,33,160460,55811,33468,165940,524159,524159,0.222,-1.008,-0.041,60.0,0.0,0,0.0
10:08:59.115142,34,160344,55719,33455,165716,524159,524159,0.200,-1.010,0.019,60.0,0.0,0,0.0
10:08:59.118786,35,160315,55705,33420,165580,524159,524159,0.186,-0.963,0.104,60.0,0.0,0,0.0
10:08:59.122516,36,160468,57170,34329,165688,524159,524159,0.205,-1.025,0.060,60.0,0.0,0,0.0
10:08:59.126756,37,160593,57165,34311,165929,524159,524159,0.247,-0.976,0.032,60.0,0.0,0,0.0
10:08:59.312398,38,160733,57171,34309,166084,524159,524159,0.265,-1.029,0.052,60.0,0.0,0,0.0
10:08:59.316907,39,160901,57149,34309,166256,524159,524159,0.282,-1.043,0.053,60.0,0.0,0,0.0
10:08:59.320016,40,160963,57140,34307,166264,524159,524159,0.284,-1.096,0.034,60.0,0.0,0,0.0
10:08:59.323205,41,160963,57104,34305,166019,524159,524159,0.368,-1.086,0.059,60.0,0.0,0,0.0
10:08:59.325840,42,160933,57042,34331,165422,524159,524159,0.487,-1.016,0.188,60.0,0.0,0,0.0
10:08:59.510276,43,160896,56985,34323,164801,524159,524159,0.378,-0.892,0.255,60.0,0.0,0,0.0
10:08:59.513165,44,160890,56994,34316,164693,524159,524159,0.140,-0.930,0.232,60.0,0.0,0,0.0
10:08:59.517771,45,161005,56924,34286,164784,524159,524159,0.195,-0.960,0.063,60.0,0.0,0,0.0
10:08:59.522373,46,161068,56867,34208,164632,524159,524159,0.255,-0.962,-0.030,60.0,0.0,0,0.0
10:08:59.525268,47,161120,56804,34215,164401,524159,524159,0.252,-0.910,-0.024,60.0,0.0,0,0.0
10:08:59.708415,48,161084,56820,34208,164083,524159,524159,0.364,-0.982,0.016,60.0,0.0,0,0.0
10:08:59.711123,49,160999,56799,34192,163798,524159,524159,0.289,-0.965,0.126,60.0,0.0,0,0.0
10:08:59.714785,50,160792,56815,34181,163386,524159,524159,0.307,-0.987,0.159,60.0,0.0,0,0.0
10:08:59.719151,51,160672,56790,34173,163158,524159,524159,0.342,-0.959,0.098,60.0,0.0,0,0.0
10:08:59.721933,52,160701,56804,34173,163282,524159,524159,0.312,-1.002,0.012,60.0,0.0,0,0.0
10:08:59.909559,53,160739,56797,34154,163568,524159,524159,0.258,-1.041,-0.035,60.0,0.0,0,0.0
10:08:59.914596,54,160816,56816,34146,163947,524159,524159,0.346,-0.992,-0.013,60.0,0.0,0,0.0
10:08:59.919118,55,160865,56739,34131,164003,524159,524159,0.438,-0.963,0.069,60.0,0.0,0,0.0
10:08:59.923150,56,160817,56691,34073,163936,524159,524159,0.425,-0.904,0.103,60.0,0.0,0,0.0
10:08:59.927466,57,160717,56709,34068,163957,524159,524159,0.414,-0.894,0.024,60.0,0.0,0,0.0
10:09:00.109651,58,160714,56701,34072,164186,524159,524159,0.386,-0.957,-0.030,60.0,0.0,0,0.0
10:09:00.112865,59,160695,56673,34011,164318,524159,524159,0.390,-0.977,-0.015,60.0,0.0,0,0.0
10:09:00.115482,60,160683,56663,33987,164322,524159,524159,0.397,-0.959,0.028,60.0,0.0,0,0.0
10:09:00.118396,61,160671,56652,33980,164449,524159,524159,0.375,-0.951,-0.014,60.0,0.0,0,0.0
10:09:00.121377,62,160589,56665,33967,164595,524159,524159,0.402,-0.962,-0.070,60.0,0.0,0,0.0
10:09:00.311218,63,160523,56665,33964,164673,524159,524159,0.449,-0.980,-0.063,60.0,0.0,0,0.0
10:09:00.313738,64,160478,56658,33937,164647,524159,524159,0.429,-1.039,-0.022,60.0,0.0,0,0.0
10:09:00.321732,65,160212,56611,33896,164249,524159,524159,0.447,-1.002,-0.018,60.0,0.0,0,0.0
10:09:00.324072,66,159840,56539,33887,163449,524159,524159,0.488,-0.935,-0.021,60.0,0.0,0,0.0
10:09:00.328305,67,159408,56559,33877,162435,524159,524159,0.505,-1.043,-0.036,60.0,0.0,0,0.0
10:09:00.511706,68,159008,56492,33846,161464,524159,524159,0.437,-1.021,0.211,60.0,0.0,0,0.0
10:09:00.515398,69,158626,56497,33851,160497,524159,524159,0.335,-0.902,0.220,60.0,0.0,0,0.0
10:09:00.518711,70,158116,56566,33881,159743,524159,524159,0.369,-1.001,-0.035,60.0,0.0,0,0.0
10:09:00.521451,71,157730,56692,33937,159700,524159,524159,0.288,-0.999,-0.059,60.0,0.0,0,0.0
10:09:00.523799,72,157451,56749,33948,160031,524159,524159,0.188,-0.926,0.025,60.0,0.0,0,0.0
10:09:00.710678,73,157180,56818,33966,160299,524159,524159,0.151,-0.906,0.081,60.0,0.0,0,0.0
10:09:00.713575,74,156940,56857,33972,160520,524159,524159,0.191,-0.935,0.008,60.0,0.0,0,0.0
10:09:00.718619,75,156802,56898,33993,160856,524159,524159,0.188,-0.950,0.010,60.0,0.0,0,0.0
10:09:00.722153,76,156786,56934,34006,161257,524159,524159,0.168,-0.969,0.053,60.0,0.0,0,0.0
10:09:00.726108,77,156836,56993,34023,161619,524159,524159,0.177,-0.985,0.072,60.0,0.0,0,0.0
10:09:00.911031,78,156958,57015,34050,161915,524159,524159,0.177,-1.010,0.083,60.0,0.0,0,0.0
10:09:00.915575,79,157122,57033,34039,162178,524159,524159,0.179,-1.051,0.072,60.0,0.0,0,0.0
10:09:00.918334,80,157256,57028,34053,162465,524159,524159,0.123,-1.070,0.058,60.0,0.0,0,0.0
10:09:00.920842,81,157424,56991,34058,162721,524159,524159,0.104,-1.010,0.012,60.0,0.0,0,0.0
10:09:00.924552,82,157454,56927,34043,162723,524159,524159,0.116,-0.999,-0.034,60.0,0.0,0,0.0
10:09:01.112350,83,157437,56912,34038,162610,524159,524159,0.103,-1.019,-0.039,60.0,0.0,0,0.0
10:09:01.115486,84,157534,56899,34056,162674,524159,524159,0.012,-1.032,-0.071,60.0,0.0,0,0.0
