timestmp,smpleCnt,grnCnt,led2,led3,grn2Cnt,irCnt,redCnt,accelX,accelY,accelZ,hr,rr,rrsecure,spo2
11:18:20.348643,0,140267,34892,30152,139452,106620,106686,-0.119,-0.978,0.242,60.0,0.0,0,0.0
11:18:20.351932,1,254216,34894,30161,270093,237336,237393,-0.133,-0.950,0.245,60.0,0.0,0,0.0
11:18:20.357061,2,223038,34820,30081,278008,368477,368547,-0.278,-0.894,0.338,60.0,0.0,0,0.0
11:18:20.361346,3,194041,34739,29981,244097,493614,493664,-0.312,-0.892,0.357,60.0,0.0,0,0.0
11:18:20.363898,4,181121,34699,29935,224967,524159,524159,-0.313,-0.884,0.367,60.0,0.0,0,0.0
11:18:20.366518,5,172315,34692,29921,212915,524159,524159,-0.322,-0.881,0.373,60.0,0.0,0,0.0
11:18:20.369099,6,172165,34655,29885,212751,524159,524159,-0.315,-0.889,0.374,60.0,0.0,0,0.0
11:18:20.372250,7,172074,34621,29840,212673,524159,524159,-0.303,-0.889,0.362,60.0,0.0,0,0.0
11:18:20.545795,8,172003,34595,29813,212588,524159,524159,-0.312,-0.895,0.359,60.0,0.0,0,0.0
11:18:20.548596,9,171952,34537,29752,212488,524159,524159,-0.354,-0.911,0.361,60.0,0.0,0,0.0
11:18:20.551226,10,171904,34517,29727,212342,524159,524159,-0.400,-0.884,0.351,60.0,0.0,0,0.0
11:18:20.553921,11,171900,34521,29712,212214,524159,524159,-0.423,-0.885,0.359,60.0,0.0,0,0.0
11:18:20.556982,12,171818,65935,58184,212003,524159,524159,-0.436,-0.846,0.354,60.0,0.0,0,0.0
11:18:20.745103,13,171813,68701,58435,211856,524159,524159,-0.409,-0.799,0.319,60.0,0.0,0,0.0
11:18:20.748199,14,171821,68659,58390,211662,524159,524159,-0.432,-0.824,0.269,60.0,0.0,0,0.0
11:18:20.751080,15,171754,68576,58301,211429,524159,524159,-0.506,-0.861,0.223,60.0,0.0,0,0.0
11:18:20.755951,16,171732,68437,58121,211191,524159,524159,-0.555,-0.883,0.222,60.0,0.0,0,0.0
11:18:20.758389,17,171717,68383,58063,210884,524159,524159,-0.504,-0.877,0.317,60.0,0.0,0,0.0
11:18:20.944828,18,171667,68437,58136,210545,524159,524159,-0.441,-0.895,0.372,60.0,0.0,0,0.0
11:18:20.949115,19,171638,68559,58278,210329,524159,524159,-0.385,-0.894,0.320,60.0,0.0,0,0.0
11:18:20.953804,20,171685,68607,58345,210177,524159,524159,-0.336,-0.896,0.266,60.0,0.0,0,0.0
11:18:20.956688,21,171675,68645,58375,209966,524159,524159,-0.351,-0.893,0.253,60.0,0.0,0,0.0
11:18:20.958989,22,171593,68833,58576,209738,524159,524159,-0.310,-0.898,0.255,60.0,0.0,0,0.0
11:18:21.145430,23,171592,69140,58933,209678,524159,524159,-0.249,-0.909,0.239,60.0,0.0,0,0.0
11:18:21.150372,24,171622,121549,109985,209675,524159,524159,-0.214,-0.950,0.262,60.0,0.0,0,0.0
