timestmp,smpleCnt,grnCnt,led2,led3,grn2Cnt,irCnt,redCnt,accelX,accelY,accelZ,hr,rr,rrsecure,spo2
11:49:51.115741,0,134531,20519,16568,136921,106615,106700,-0.973,-0.254,0.019,60.0,0.0,0,0.0
11:49:51.121342,1,167131,20491,16537,178541,237366,237337,-0.929,-0.233,0.038,60.0,0.0,0,0.0
11:49:51.126000,2,166965,20431,16503,178446,368480,368538,-0.935,-0.250,0.079,60.0,0.0,0,0.0
11:49:51.130043,3,166837,20445,16461,178235,493577,493698,-0.908,-0.252,0.062,60.0,0.0,0,0.0
11:49:51.133343,4,166863,20443,16483,178005,524159,524159,-0.899,-0.251,0.084,60.0,0.0,0,0.0
11:49:51.136014,5,167147,20478,16478,177899,524159,524159,-0.896,-0.263,0.115,60.0,0.0,0,0.0
11:49:51.138542,6,167505,20529,16519,177972,524159,524159,-0.907,-0.275,0.126,60.0,0.0,0,0.0
11:49:51.141107,7,167455,20542,16574,177684,524159,524159,-0.980,-0.279,0.203,60.0,0.0,0,0.0
11:49:51.312696,8,167213,20513,16604,176856,524159,524159,-1.010,-0.325,0.303,60.0,0.0,0,0.0
11:49:51.318289,9,167278,20568,16670,175944,524159,524159,-1.000,-0.380,0.422,60.0,0.0,0,0.0
11:49:51.321264,10,167981,20599,16719,175652,524159,524159,-0.994,-0.272,0.628,60.0,0.0,0,0.0
11:49:51.324132,11,168825,20520,16607,176083,524159,524159,-0.909,-0.474,0.772,60.0,0.0,0,0.0
11:49:51.326693,12,168897,40952,32511,176241,524159,524159,-0.824,-0.490,0.521,60.0,0.0,0,0.0
11:49:51.514882,13,169586,40999,32509,176795,524159,524159,-0.645,-0.455,0.290,60.0,0.0,0,0.0
11:49:51.518887,14,170430,41183,32686,178048,524159,524159,-0.478,-0.268,0.144,60.0,0.0,0,0.0
11:49:51.523699,15,171574,41417,32879,179697,524159,524159,-0.364,-0.205,0.088,60.0,0.0,0,0.0
11:49:51.526799,16,173356,41725,33158,181566,524159,524159,-0.320,-0.210,0.072,60.0,0.0,0,0.0
11:49:51.529088,17,175279,42086,33481,183537,524159,524159,-0.576,-0.280,0.062,60.0,0.0,0,0.0
11:49:51.713643,18,175891,42187,33571,184864,524159,524159,-1.357,-0.468,0.187,60.0,0.0,0,0.0
11:49:51.717290,19,175009,42039,33413,184912,524159,524159,-1.896,-0.537,0.405,60.0,0.0,0,0.0
11:49:51.721919,20,174322,41904,33259,184629,524159,524159,-1.773,-0.476,0.382,60.0,0.0,0,0.0
11:49:51.726961,21,172944,41830,33267,183554,524159,524159,-1.278,-0.310,0.276,60.0,0.0,0,0.0
