timestmp,smpleCnt,grnCnt,led2,led3,grn2Cnt,irCnt,redCnt,accelX,accelY,accelZ,hr,rr,rrsecure,spo2
14:17:18.758503,0,90688,16995,10353,113205,106616,106701,0.687,0.523,0.381,60.0,0.0,0,0.0
14:17:18.763717,1,91023,16934,10298,121102,237322,237413,0.692,0.512,0.338,60.0,0.0,0,0.0
14:17:18.769297,2,113933,16851,10231,151235,368480,368571,0.688,0.589,0.347,60.0,0.0,0,0.0
14:17:18.773164,3,134594,16756,10153,178267,493663,493753,0.540,0.609,0.393,60.0,0.0,0,0.0
14:17:18.779936,4,146645,16659,10068,193940,524159,524159,0.582,0.622,0.382,60.0,0.0,0,0.0
14:17:18.782850,5,152979,16559,9975,202114,524159,524159,0.674,0.661,0.392,60.0,0.0,0,0.0
14:17:18.785265,6,156949,16467,9906,207408,524159,524159,0.668,0.698,0.434,60.0,0.0,0,0.0
14:17:18.788303,7,159640,16508,9932,210741,524159,524159,0.499,0.703,0.439,60.0,0.0,0,0.0
14:17:18.956844,8,160476,16790,10136,212142,524159,524159,0.511,0.805,0.410,60.0,0.0,0,0.0
14:17:18.959570,9,158995,16906,10256,213609,524159,524159,0.597,0.834,0.350,60.0,0.0,0,0.0
14:17:18.962903,10,158843,16743,10203,218090,524159,524159,0.564,0.687,0.514,60.0,0.0,0,0.0
14:17:18.965566,11,159179,16568,10155,222383,524159,524159,0.226,0.601,0.487,60.0,0.0,0,0.0
14:17:18.967563,12,160521,32842,19974,226411,524159,524159,0.265,0.709,0.367,60.0,0.0,0,0.0
14:17:19.156561,13,161214,32678,19893,228161,524159,524159,0.289,0.748,0.373,60.0,0.0,0,0.0
14:17:19.159684,14,162176,32538,19813,229518,524159,524159,0.337,0.794,0.388,60.0,0.0,0,0.0
14:17:19.162047,15,162687,32454,19791,228883,524159,524159,0.174,0.834,0.427,60.0,0.0,0,0.0
14:17:19.164603,16,163121,32393,19815,227485,524159,524159,0.099,0.771,0.491,60.0,0.0,0,0.0
14:17:19.167217,17,162892,32372,19892,225347,524159,524159,0.041,0.765,0.442,60.0,0.0,0,0.0
14:17:19.358213,18,162439,32337,19950,223184,524159,524159,0.050,0.775,0.391,60.0,0.0,0,0.0
14:17:19.361965,19,161977,32328,19993,221311,524159,524159,0.041,0.741,0.445,60.0,0.0,0,0.0
14:17:19.365863,20,161710,32127,19840,220152,524159,524159,0.055,0.695,0.420,60.0,0.0,0,0.0
14:17:19.369112,21,161927,31741,19472,220353,524159,524159,-0.011,0.847,0.283,60.0,0.0,0,0.0
14:17:19.372146,22,161736,31807,19433,220236,524159,524159,-0.028,0.989,0.280,60.0,0.0,0,0.0
14:17:19.558507,23,161485,32056,19593,219723,524159,524159,0.000,0.982,0.433,60.0,0.0,0,0.0
14:17:19.561642,24,161153,61086,38269,220060,524159,524159,0.191,0.880,0.561,60.0,0.0,0,0.0
