timestmp,smpleCnt,grnCnt,led2,led3,grn2Cnt,irCnt,redCnt,accelX,accelY,accelZ,hr,rr,rrsecure,spo2
15:05:29.159745,0,140247,26177,17981,139405,106639,106773,-0.033,-0.516,0.842,60.0,0.0,0,0.0
15:05:29.165869,1,254774,26206,17971,243978,237350,237434,-0.036,-0.518,0.842,60.0,0.0,0,0.0
15:05:29.172157,2,223782,26188,17973,211791,368418,368475,-0.031,-0.514,0.844,60.0,0.0,0,0.0
15:05:29.179870,3,194819,26170,17950,184230,493542,493652,-0.027,-0.510,0.843,60.0,0.0,0,0.0
15:05:29.183703,4,182219,26169,17969,169404,524031,524031,-0.033,-0.516,0.841,60.0,0.0,0,0.0
15:05:29.188571,5,173536,26150,17944,161367,524031,524031,-0.038,-0.526,0.839,60.0,0.0,0,0.0
15:05:29.191586,6,169534,26142,17974,157736,524031,524031,-0.034,-0.524,0.838,60.0,0.0,0,0.0
15:05:29.195317,7,169631,26180,17957,157872,524031,524031,-0.024,-0.527,0.837,60.0,0.0,0,0.0
15:05:29.356583,8,169743,26145,17977,157979,524031,524031,-0.023,-0.523,0.839,60.0,0.0,0,0.0
15:05:29.360146,9,169851,26179,17958,158049,524031,524031,-0.029,-0.522,0.842,60.0,0.0,0,0.0
15:05:29.362938,10,169939,26191,17916,157991,524031,524031,-0.035,-0.524,0.825,60.0,0.0,0,0.0
15:05:29.365559,11,170288,26241,18007,158278,524031,524031,-0.084,-0.580,0.867,60.0,0.0,0,0.0
15:05:29.368442,12,170279,52736,35974,157883,524031,524031,-0.018,-0.531,0.929,60.0,0.0,0,0.0
15:05:29.557488,13,170091,52674,36184,156981,524031,524031,-0.017,-0.452,0.968,60.0,0.0,0,0.0
15:05:29.560508,14,169538,52519,36038,155803,524031,524031,0.087,-0.577,0.900,60.0,0.0,0,0.0
15:05:29.563590,15,168910,52431,35957,154947,524031,524031,0.043,-0.423,0.849,60.0,0.0,0,0.0
15:05:29.568676,16,168018,52235,35720,154327,524031,524031,-0.004,-0.319,0.530,60.0,0.0,0,0.0
15:05:29.571593,17,167667,52251,35709,153879,524031,524031,0.021,-0.461,0.631,60.0,0.0,0,0.0
15:05:29.757167,18,167932,52299,35732,153339,524031,524031,0.003,-0.862,1.155,60.0,0.0,0,0.0
15:05:29.760450,19,168136,52205,35564,153237,524031,524031,0.092,-0.627,0.709,60.0,0.0,0,0.0
15:05:29.763881,20,168541,52036,35307,153885,524031,524031,0.010,-0.731,0.723,60.0,0.0,0,0.0
15:05:29.767414,21,168890,51954,35037,154682,524031,524031,-0.010,-0.704,0.734,60.0,0.0,0,0.0
15:05:29.770078,22,168834,51799,34812,155300,524031,524031,-0.039,-0.882,0.650,60.0,0.0,0,0.0
15:05:29.957682,23,168208,51732,34643,155242,524031,524031,-0.006,-0.767,0.697,60.0,0.0,0,0.0
15:05:29.961143,24,167594,98916,65510,155093,524031,524031,0.020,-0.709,0.710,60.0,0.0,0,0.0
