timestmp,smpleCnt,grnCnt,led2,led3,grn2Cnt,irCnt,redCnt,accelX,accelY,accelZ,hr,rr,rrsecure,spo2
16:21:25.500693,0,133703,16387,14559,139334,106612,106655,-0.067,-0.834,0.490,60.0,0.0,0,0.0
16:21:25.507748,1,164006,16363,14528,209863,237363,237373,-0.072,-0.854,0.485,60.0,0.0,0,0.0
16:21:25.512904,2,164040,16325,14516,210291,368506,368590,-0.124,-0.828,0.532,60.0,0.0,0,0.0
16:21:25.518897,3,164122,16343,14526,210676,493688,493745,-0.200,-0.812,0.518,60.0,0.0,0,0.0
16:21:25.522523,4,164273,16337,14525,211060,524159,524159,-0.183,-0.915,0.453,60.0,0.0,0,0.0
16:21:25.525241,5,164498,16344,14553,211411,524159,524159,-0.185,-0.886,0.477,60.0,0.0,0,0.0
16:21:25.528737,6,164686,16335,14575,211534,524159,524159,-0.022,-0.890,0.494,60.0,0.0,0,0.0
16:21:25.531360,7,164968,16371,14624,211598,524159,524159,0.100,-0.832,0.396,60.0,0.0,0,0.0
16:21:25.697983,8,165311,16405,14669,211767,524159,524159,0.010,-0.860,0.497,60.0,0.0,0,0.0
16:21:25.703405,9,165581,16411,14723,211956,524159,524159,-0.053,-0.859,0.587,60.0,0.0,0,0.0
16:21:25.707478,10,165755,16436,14745,212091,524159,524159,0.000,-0.764,0.508,60.0,0.0,0,0.0
16:21:25.710841,11,165823,16451,14753,212150,524159,524159,0.087,-0.968,0.431,60.0,0.0,0,0.0
16:21:25.714582,12,165825,33005,29204,212278,524159,524159,0.051,-0.718,0.485,60.0,0.0,0,0.0
16:21:25.898376,13,165600,33032,29227,212219,524159,524159,0.199,-0.881,0.555,60.0,0.0,0,0.0
16:21:25.901554,14,165244,33092,29283,212135,524159,524159,0.325,-0.794,0.502,60.0,0.0,0,0.0
16:21:25.904344,15,164803,33127,29323,212020,524159,524159,0.215,-1.106,0.602,60.0,0.0,0,0.0
16:21:25.907571,16,164383,33209,29403,211994,524159,524159,0.227,-0.890,0.502,60.0,0.0,0,0.0
16:21:25.910994,17,164026,33232,29411,211967,524159,524159,0.334,-0.939,0.542,60.0,0.0,0,0.0
16:21:26.099118,18,163822,33256,29429,211991,524159,524159,0.302,-0.823,0.531,60.0,0.0,0,0.0
16:21:26.102067,19,163842,33303,29460,212190,524159,524159,0.207,-0.765,0.536,60.0,0.0,0,0.0
16:21:26.105424,20,163915,33318,29496,212474,524159,524159,0.204,-0.797,0.527,60.0,0.0,0,0.0
16:21:26.108917,21,163891,33298,29475,212628,524159,524159,0.337,-0.766,0.484,60.0,0.0,0,0.0
16:21:26.111569,22,163740,33290,29465,212535,524159,524159,0.297,-0.770,0.516,60.0,0.0,0,0.0
16:21:26.302022,23,163567,33292,29494,212467,524159,524159,0.215,-0.757,0.554,60.0,0.0,0,0.0
16:21:26.309471,24,163344,63416,57793,212352,524159,524159,0.258,-0.787,0.558,60.0,0.0,0,0.0
16:21:26.314681,25,163131,65286,57907,212208,524159,524159,0.349,-0.802,0.536,60.0,0.0,0,0.0
16:21:26.319795,26,162993,65270,57939,212159,524159,524159,0.275,-0.771,0.552,60.0,0.0,0,0.0
16:21:26.335266,27,162891,65334,57982,212136,524159,524159,0.314,-0.722,0.529,60.0,0.0,0,0.0
16:21:26.500016,28,162756,65298,57984,212053,524159,524159,0.358,-0.898,0.495,60.0,0.0,0,0.0
16:21:26.503300,29,162635,65326,58045,212000,524159,524159,0.367,-0.818,0.523,60.0,0.0,0,0.0
