timestmp,smpleCnt,grnCnt,led2,led3,grn2Cnt,irCnt,redCnt,accelX,accelY,accelZ,hr,rr,rrsecure,spo2
17:04:17.008195,0,140240,18847,13972,139406,106588,106654,-0.084,-0.619,0.762,60.0,0.0,0,0.0
17:04:17.012668,1,271522,18800,13972,270178,237287,237311,-0.080,-0.616,0.767,60.0,0.0,0,0.0
17:04:17.017915,2,311608,18800,13957,311069,368485,368544,-0.074,-0.614,0.767,60.0,0.0,0,0.0
17:04:17.022519,3,261146,18823,13971,260232,493575,493620,-0.081,-0.614,0.768,60.0,0.0,0,0.0
17:04:17.025452,4,209546,18813,13990,208877,524159,524159,-0.080,-0.621,0.765,60.0,0.0,0,0.0
17:04:17.028285,5,183917,18848,13984,183530,524159,524159,-0.077,-0.620,0.765,60.0,0.0,0,0.0
17:04:17.030883,6,171696,18817,13967,171413,524159,524159,-0.084,-0.618,0.765,60.0,0.0,0,0.0
17:04:17.033584,7,171675,18822,13978,171442,524159,524159,-0.084,-0.612,0.767,60.0,0.0,0,0.0
17:04:17.203756,8,171672,18812,13947,171455,524159,524159,-0.080,-0.619,0.767,60.0,0.0,0,0.0
17:04:17.206869,9,171712,18823,13970,171523,524159,524159,-0.083,-0.618,0.765,60.0,0.0,0,0.0
17:04:17.210028,10,171744,18796,13960,171562,524159,524159,-0.078,-0.612,0.770,60.0,0.0,0,0.0
17:04:17.213707,11,171788,18823,13960,171602,524159,524159,-0.077,-0.619,0.766,60.0,0.0,0,0.0
17:04:17.216258,12,171806,37896,27612,171620,524159,524159,-0.079,-0.613,0.768,60.0,0.0,0,0.0
17:04:17.404457,13,171831,37883,27583,171656,524159,524159,-0.081,-0.613,0.769,60.0,0.0,0,0.0
17:04:17.407498,14,171866,37876,27600,171688,524159,524159,-0.082,-0.620,0.764,60.0,0.0,0,0.0
17:04:17.411190,15,171918,37844,27579,171759,524159,524159,-0.079,-0.615,0.766,60.0,0.0,0,0.0
17:04:17.414420,16,171863,37890,27580,171713,524159,524159,-0.078,-0.614,0.770,60.0,0.0,0,0.0
17:04:17.416950,17,171902,37904,27580,171763,524159,524159,-0.080,-0.620,0.765,60.0,0.0,0,0.0
17:04:17.605132,18,171910,37880,27577,171797,524159,524159,-0.078,-0.619,0.767,60.0,0.0,0,0.0
17:04:17.608438,19,171934,37856,27575,171857,524159,524159,-0.078,-0.617,0.766,60.0,0.0,0,0.0
17:04:17.611763,20,171936,37827,27613,171892,524159,524159,-0.078,-0.618,0.768,60.0,0.0,0,0.0
17:04:17.614629,21,171955,37861,27545,171936,524159,524159,-0.078,-0.617,0.767,60.0,0.0,0,0.0
17:04:17.616616,22,171964,37888,27572,171959,524159,524159,-0.078,-0.616,0.768,60.0,0.0,0,0.0
17:04:17.806432,23,171974,37854,27548,171972,524159,524159,-0.076,-0.618,0.768,60.0,0.0,0,0.0
17:04:17.810057,24,172016,70564,54252,172029,524159,524159,-0.083,-0.614,0.768,60.0,0.0,0,0.0
17:04:17.813245,25,172010,74875,54220,172030,524159,524159,-0.076,-0.617,0.767,60.0,0.0,0,0.0
17:04:17.817811,26,172003,74866,54215,172046,524159,524159,-0.079,-0.618,0.766,60.0,0.0,0,0.0
17:04:17.820851,27,171991,74808,54253,172058,524159,524159,-0.078,-0.614,0.768,60.0,0.0,0,0.0
17:04:18.005582,28,172032,74823,54196,172105,524159,524159,-0.079,-0.615,0.768,60.0,0.0,0,0.0
17:04:18.008918,29,172013,74815,54205,172092,524159,524159,-0.074,-0.619,0.766,60.0,0.0,0,0.0
17:04:18.011787,30,172074,74833,54186,172168,524159,524159,-0.075,-0.614,0.767,60.0,0.0,0,0.0
17:04:18.015563,31,172056,74808,54203,172166,524159,524159,-0.079,-0.614,0.769,60.0,0.0,0,0.0
17:04:18.017835,32,172032,74765,54184,172155,524159,524159,-0.079,-0.619,0.764,60.0,0.0,0,0.0
17:04:18.205200,33,172066,74779,54196,172216,524159,524159,-0.079,-0.612,0.773,60.0,0.0,0,0.0
17:04:18.207966,34,172097,74784,54177,172240,524159,524159,-0.076,-0.617,0.768,60.0,0.0,0,0.0
17:04:18.212012,35,172093,74767,54155,172255,524159,524159,-0.075,-0.619,0.767,60.0,0.0,0,0.0
17:04:18.214924,36,172099,76722,55609,172296,524159,524159,-0.078,-0.613,0.771,60.0,0.0,0,0.0
17:04:18.217633,37,172136,76678,55597,172357,524159,524159,-0.077,-0.617,0.766,60.0,0.0,0,0.0
17:04:18.406044,38,172169,76727,55624,172403,524159,524159,-0.080,-0.617,0.766,60.0,0.0,0,0.0
17:04:18.410536,39,172157,76707,55594,172402,524159,524159,-0.077,-0.615,0.768,60.0,0.0,0,0.0
17:04:18.413672,40,172200,76721,55612,172456,524159,524159,-0.079,-0.617,0.765,60.0,0.0,0,0.0
17:04:18.416728,41,172222,76717,55589,172486,524159,524159,-0.081,-0.620,0.764,60.0,0.0,0,0.0
17:04:18.419509,42,172247,76729,55591,172545,524159,524159,-0.078,-0.619,0.765,60.0,0.0,0,0.0
17:04:18.607404,43,172215,76716,55574,172548,524159,524159,-0.077,-0.619,0.763,60.0,0.0,0,0.0
