timestmp,smpleCnt,grnCnt,led2,led3,grn2Cnt,irCnt,redCnt,accelX,accelY,accelZ,hr,rr,rrsecure,spo2
11:11:40.987706,0,140213,37586,32814,139447,106661,106631,-0.029,-1.004,0.237,60.0,0.0,0,0.0
11:11:40.991285,1,234673,37546,32799,260920,237332,237351,-0.067,-1.002,0.205,60.0,0.0,0,0.0
11:11:40.994381,2,204919,37523,32782,246008,368450,368481,-0.058,-1.010,0.148,60.0,0.0,0,0.0
11:11:40.999133,3,184368,37525,32792,221846,493701,493658,-0.048,-0.993,0.179,60.0,0.0,0,0.0
11:11:41.002924,4,173938,37529,32759,206996,524159,524159,-0.041,-0.999,0.213,60.0,0.0,0,0.0
11:11:41.005485,5,169703,37489,32763,202025,524159,524159,-0.022,-0.996,0.209,60.0,0.0,0,0.0
11:11:41.008319,6,169349,37465,32744,201524,524159,524159,-0.020,-1.027,0.163,60.0,0.0,0,0.0
11:11:41.010302,7,169065,37456,32701,200955,524159,524159,-0.012,-1.022,0.204,60.0,0.0,0,0.0
11:11:41.184779,8,168702,37437,32699,200390,524159,524159,-0.026,-1.035,0.229,60.0,0.0,0,0.0
11:11:41.188461,9,168453,37436,32688,199954,524159,524159,-0.024,-1.000,0.219,60.0,0.0,0,0.0
11:11:41.191438,10,168204,37443,32686,199475,524159,524159,-0.009,-1.004,0.215,60.0,0.0,0,0.0
11:11:41.194284,11,167998,37412,32658,199000,524159,524159,-0.008,-1.007,0.199,60.0,0.0,0,0.0
11:11:41.196751,12,167815,70414,62651,198561,524159,524159,-0.013,-1.023,0.186,60.0,0.0,0,0.0
11:11:41.384731,13,167654,74705,64328,198166,524159,524159,-0.022,-1.002,0.206,60.0,0.0,0,0.0
11:11:41.387458,14,167440,74647,64301,197720,524159,524159,-0.021,-0.999,0.230,60.0,0.0,0,0.0
11:11:41.390288,15,167285,74631,64255,197353,524159,524159,-0.007,-0.986,0.217,60.0,0.0,0,0.0
11:11:41.392991,16,167100,74591,64226,196964,524159,524159,0.002,-1.003,0.195,60.0,0.0,0,0.0
11:11:41.396267,17,166929,74571,64213,196610,524159,524159,-0.010,-1.011,0.188,60.0,0.0,0,0.0
11:11:41.584556,18,166731,74523,64171,196242,524159,524159,-0.017,-1.005,0.189,60.0,0.0,0,0.0
11:11:41.587619,19,166488,74432,64074,195807,524159,524159,-0.028,-1.009,0.220,60.0,0.0,0,0.0
11:11:41.590631,20,166157,74395,64016,195216,524159,524159,-0.043,-1.017,0.227,60.0,0.0,0,0.0
