timestmp,smpleCnt,grnCnt,led2,led3,grn2Cnt,irCnt,redCnt,accelX,accelY,accelZ,hr,rr,rrsecure,spo2
11:20:26.778220,0,140266,32671,34859,139462,106547,106634,-0.017,-0.963,0.167,60.0,0.0,0,0.0
11:20:26.782449,1,271638,32633,34864,270229,237287,237359,-0.052,-0.964,0.206,60.0,0.0,0,0.0
11:20:26.787815,2,310794,32596,34823,313568,368394,368443,-0.123,-1.020,0.228,60.0,0.0,0,0.0
11:20:26.794292,3,260065,32470,34660,260542,493554,493554,-0.031,-0.963,0.152,60.0,0.0,0,0.0
11:20:26.798129,4,207564,32402,34604,208732,524031,524031,-0.062,-1.219,0.137,60.0,0.0,0,0.0
11:20:26.802824,5,181101,32403,34631,182774,524031,524031,-0.136,-1.125,0.146,60.0,0.0,0,0.0
11:20:26.805331,6,174789,32372,34561,176479,524031,524031,-0.065,-0.908,0.217,60.0,0.0,0,0.0
11:20:26.809226,7,174803,32506,34729,176628,524031,524031,-0.133,-1.044,0.317,60.0,0.0,0,0.0
11:20:26.973824,8,175388,32610,34813,177230,524031,524031,-0.037,-0.992,0.237,60.0,0.0,0,0.0
11:20:26.978537,9,175720,32499,34655,177630,524031,524031,-0.027,-0.899,0.233,60.0,0.0,0,0.0
11:20:26.985193,10,175526,32486,34648,177614,524031,524031,-0.085,-0.957,0.240,60.0,0.0,0,0.0
11:20:26.990214,11,175427,32457,34575,177630,524031,524031,-0.074,-0.904,0.174,60.0,0.0,0,0.0
11:20:26.993801,12,175210,62837,65390,177495,524031,524031,-0.053,-0.939,0.184,60.0,0.0,0,0.0
11:20:27.174767,13,174956,64617,67993,177320,524031,524031,-0.022,-0.958,0.204,60.0,0.0,0,0.0
11:20:27.178315,14,174628,64640,68086,177061,524031,524031,0.029,-0.907,0.210,60.0,0.0,0,0.0
11:20:27.182329,15,174515,64744,68245,176956,524031,524031,0.164,-0.879,0.219,60.0,0.0,0,0.0
11:20:27.185361,16,174564,64987,68656,176965,524031,524031,0.219,-0.977,0.250,60.0,0.0,0,0.0
11:20:27.188085,17,175011,65346,69094,177278,524031,524031,0.228,-1.038,0.202,60.0,0.0,0,0.0
11:20:27.375424,18,175441,65032,68665,177402,524031,524031,0.376,-1.125,0.141,60.0,0.0,0,0.0
11:20:27.379579,19,175381,64873,68479,177024,524031,524031,0.357,-1.249,0.124,60.0,0.0,0,0.0
11:20:27.383878,20,175434,64784,68367,177011,524031,524031,0.148,-1.132,0.109,60.0,0.0,0,0.0
11:20:27.387004,21,175088,64598,68115,176797,524031,524031,0.240,-1.117,0.223,60.0,0.0,0,0.0
11:20:27.389899,22,174828,64537,68092,176633,524031,524031,0.219,-0.815,0.170,60.0,0.0,0,0.0
11:20:27.575491,23,174711,64726,68370,176613,524031,524031,0.261,-0.955,0.215,60.0,0.0,0,0.0
11:20:27.578396,24,175425,117966,122004,177312,524031,524031,0.299,-0.988,0.179,60.0,0.0,0,0.0
11:20:27.581853,25,176500,129151,137157,178241,524031,524031,0.331,-0.897,0.108,60.0,0.0,0,0.0
11:20:27.585921,26,177312,129309,137376,178931,524031,524031,0.265,-0.974,0.076,60.0,0.0,0,0.0
11:20:27.590642,27,177694,129537,137667,179299,524031,524031,0.225,-1.031,0.117,60.0,0.0,0,0.0
11:20:27.777353,28,177654,129183,137202,179257,524031,524031,0.221,-1.015,0.181,60.0,0.0,0,0.0
11:20:27.780814,29,177288,128511,136392,178915,524031,524031,0.187,-1.018,0.210,60.0,0.0,0,0.0
11:20:27.785039,30,176840,127908,135642,178500,524031,524031,0.129,-1.077,0.134,60.0,0.0,0,0.0
11:20:27.789113,31,176458,127472,135158,178201,524031,524031,0.298,-0.949,0.174,60.0,0.0,0,0.0
11:20:27.791684,32,176459,127845,135625,178217,524031,524031,0.135,-0.928,0.236,60.0,0.0,0,0.0
11:20:27.977959,33,177093,128629,136660,178846,524031,524031,0.140,-0.974,0.222,60.0,0.0,0,0.0
11:20:27.980882,34,177919,128819,136849,179547,524031,524031,0.182,-0.974,0.222,60.0,0.0,0,0.0
11:20:27.984617,35,178510,128542,136466,180024,524031,524031,0.099,-0.979,0.166,60.0,0.0,0,0.0
11:20:27.987767,36,178850,131793,140026,180359,524031,524031,0.050,-0.974,0.179,60.0,0.0,0,0.0
11:20:27.990047,37,179152,131638,139766,180648,524031,524031,0.094,-0.950,0.180,60.0,0.0,0,0.0
11:20:28.177433,38,179309,131571,139633,180743,524031,524031,0.115,-1.000,0.183,60.0,0.0,0,0.0
11:20:28.180097,39,179111,131408,139486,180524,524031,524031,0.187,-0.985,0.192,60.0,0.0,0,0.0
11:20:28.184595,40,178577,131135,139129,179961,524031,524031,0.221,-0.999,0.144,60.0,0.0,0,0.0
11:20:28.188098,41,177886,130855,138799,179364,524031,524031,0.161,-0.993,0.180,60.0,0.0,0,0.0
11:20:28.190249,42,177118,130571,138475,178764,524031,524031,0.125,-1.054,0.204,60.0,0.0,0,0.0
11:20:28.378159,43,176536,130127,137869,178310,524031,524031,0.134,-1.181,0.126,60.0,0.0,0,0.0
11:20:28.384029,44,176155,129780,137470,177980,524031,524031,0.230,-1.214,0.155,60.0,0.0,0,0.0
11:20:28.388158,45,175893,129765,137448,177811,524031,524031,0.225,-0.984,0.212,60.0,0.0,0,0.0
11:20:28.390511,46,175571,129989,137813,177723,524031,524031,0.176,-0.921,0.237,60.0,0.0,0,0.0
11:20:28.393650,47,175391,130482,138511,177771,524031,524031,0.137,-0.990,0.262,60.0,0.0,0,0.0
11:20:28.580554,48,175300,130473,138524,177783,524031,524031,0.101,-0.970,0.196,60.0,0.0,0,0.0
11:20:28.586429,49,175071,130315,138321,177645,524031,524031,0.015,-0.935,0.182,60.0,0.0,0,0.0
11:20:28.591547,50,174787,130225,138272,177423,524031,524031,-0.039,-0.954,0.178,60.0,0.0,0,0.0
11:20:28.597084,51,174143,130013,138061,176806,524031,524031,-0.072,-1.055,0.063,60.0,0.0,0,0.0
11:20:28.605806,52,173288,129671,137678,176000,524031,524031,-0.114,-0.959,0.038,60.0,0.0,0,0.0
11:20:28.777883,53,172105,129395,137314,175097,524031,524031,-0.108,-0.954,0.150,60.0,0.0,0,0.0
11:20:28.780816,54,171494,129397,137389,174605,524031,524031,-0.087,-0.976,0.162,60.0,0.0,0,0.0
11:20:28.783875,55,171357,129447,137453,174441,524031,524031,-0.056,-1.108,0.192,60.0,0.0,0,0.0
11:20:28.788877,56,171453,129529,137542,174434,524031,524031,-0.139,-1.123,0.205,60.0,0.0,0,0.0
11:20:28.791180,57,171540,129406,137292,174455,524031,524031,-0.035,-1.009,0.219,60.0,0.0,0,0.0
11:20:28.979751,58,171648,129414,137216,174680,524031,524031,-0.016,-0.974,0.261,60.0,0.0,0,0.0
11:20:28.984621,59,172072,129867,137740,175194,524031,524031,-0.006,-1.008,0.247,60.0,0.0,0,0.0
11:20:28.988565,60,172735,129962,137800,175880,524031,524031,-0.018,-0.985,0.222,60.0,0.0,0,0.0
11:20:28.992342,61,172973,129690,137414,176140,524031,524031,-0.096,-0.971,0.221,60.0,0.0,0,0.0
11:20:28.996210,62,172894,129479,137146,176087,524031,524031,-0.041,-0.949,0.195,60.0,0.0,0,0.0
11:20:29.179230,63,172613,129325,136953,175842,524031,524031,-0.018,-0.976,0.128,60.0,0.0,0,0.0
11:20:29.182739,64,171953,129313,136996,175293,524031,524031,0.002,-0.992,0.106,60.0,0.0,0,0.0
11:20:29.186096,65,171291,129305,137112,174779,524031,524031,0.067,-0.907,0.190,60.0,0.0,0,0.0
11:20:29.189236,66,171125,129529,137421,174737,524031,524031,0.157,-0.857,0.225,60.0,0.0,0,0.0
11:20:29.191943,67,171550,130076,138102,175199,524031,524031,0.241,-0.952,0.213,60.0,0.0,0,0.0
11:20:29.380084,68,172460,130408,138358,175975,524031,524031,0.254,-1.115,0.132,60.0,0.0,0,0.0
11:20:29.382725,69,172875,129207,136585,176153,524031,524031,0.475,-1.043,0.232,60.0,0.0,0,0.0
11:20:29.385248,70,172614,129025,136451,175771,524031,524031,0.400,-1.136,0.235,60.0,0.0,0,0.0
11:20:29.388024,71,172369,128828,136205,175553,524031,524031,0.244,-1.118,0.112,60.0,0.0,0,0.0
11:20:29.391215,72,171964,128456,135756,175307,524031,524031,0.218,-1.009,0.231,60.0,0.0,0,0.0
11:20:29.579716,73,171654,128429,135772,175177,524031,524031,0.204,-0.854,0.170,60.0,0.0,0,0.0
11:20:29.582642,74,171503,128732,136270,175103,524031,524031,0.424,-0.888,0.200,60.0,0.0,0,0.0
11:20:29.585970,75,172108,130174,138163,175539,524031,524031,0.437,-0.933,0.140,60.0,0.0,0,0.0
11:20:29.590539,76,172944,130686,138774,176185,524031,524031,0.359,-0.914,0.098,60.0,0.0,0,0.0
11:20:29.595650,77,173304,130865,138956,176483,524031,524031,0.305,-0.970,0.093,60.0,0.0,0,0.0
11:20:29.780356,78,173383,130755,138783,176563,524031,524031,0.273,-0.982,0.172,60.0,0.0,0,0.0
11:20:29.783786,79,173363,130593,138581,176501,524031,524031,0.219,-1.001,0.237,60.0,0.0,0,0.0
11:20:29.787038,80,173219,129799,137515,176266,524031,524031,0.352,-0.965,0.197,60.0,0.0,0,0.0
